stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.652,-6.763,-3.016,1.737,1.304,0.541,0.825,1.963,-1.580,991830985.982,0.244
norefined,2,-1.204,-6.851,-3.167,1.666,1.253,0.471,0.758,1.917,-1.576,451960501.073,0.176
norefined,3,-0.768,-6.919,-3.323,1.576,1.168,0.384,0.714,1.842,-1.594,479857583.004,0.111
norefined,4,-1.256,-6.884,-3.313,1.515,1.128,0.327,0.723,1.819,-1.627,392779268.667,0.182
norefined,5,-0.792,-6.948,-3.443,1.458,1.075,0.273,0.676,1.768,-1.621,431641886.293,0.114
norefined,6,-1.284,-6.910,-3.421,1.409,1.044,0.230,0.684,1.755,-1.649,364380539.277,0.186
norefined,7,-0.809,-6.972,-3.535,1.372,1.008,0.195,0.635,1.719,-1.630,406100221.449,0.116
norefined,8,-1.303,-6.933,-3.505,1.330,0.981,0.162,0.641,1.711,-1.656,348293193.987,0.188
norefined,9,-0.823,-6.994,-3.607,1.304,0.954,0.140,0.592,1.683,-1.630,390307880.726,0.118
norefined,10,-1.317,-6.955,-3.571,1.268,0.929,0.114,0.597,1.677,-1.655,337800383.004,0.189
refined,11,-1.317,-6.955,-3.571,1.268,0.929,0.114,0.597,1.677,-1.655,337800383.004,0.189
refined,12,-0.920,-5.533,-2.668,0.192,-0.666,0.250,0.284,0.432,0.384,226718932.743,0.166
refined,13,-1.040,-6.256,-2.980,0.429,-0.531,0.208,0.380,0.384,0.140,219168744.502,0.166
refined,14,-1.019,-6.103,-2.920,0.430,-0.461,0.197,0.364,0.387,0.091,219076740.277,0.167
refined,15,-1.029,-6.171,-2.953,0.428,-0.465,0.201,0.370,0.386,0.092,219071835.003,0.167
refined,16,-1.025,-6.141,-2.940,0.430,-0.461,0.200,0.366,0.388,0.089,219071036.814,0.167
refined,17,-1.027,-6.155,-2.947,0.429,-0.462,0.200,0.368,0.387,0.090,219070860.190,0.167
refined,18,-1.026,-6.149,-2.944,0.429,-0.462,0.200,0.367,0.388,0.089,219070822.879,0.167
refined,19,-1.027,-6.152,-2.945,0.429,-0.462,0.200,0.367,0.388,0.089,219070814.699,0.167
refined,20,-1.026,-6.150,-2.945,0.429,-0.462,0.200,0.367,0.388,0.089,219070812.932,0.167
