stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.652,-6.763,-3.016,1.737,1.304,0.541,0.825,1.963,-1.580,1335895531.860,0.244
norefined,2,-1.242,-6.840,-3.201,1.621,1.257,0.414,0.739,1.914,-1.571,798999820.890,0.182
norefined,3,-0.832,-6.896,-3.381,1.497,1.205,0.268,0.690,1.848,-1.572,736043632.869,0.121
norefined,4,-1.289,-6.857,-3.424,1.374,1.179,0.126,0.689,1.820,-1.592,637949533.420,0.188
norefined,5,-0.844,-6.906,-3.578,1.282,1.163,0.020,0.628,1.784,-1.561,627665865.892,0.122
norefined,6,-1.324,-6.863,-3.585,1.190,1.156,-0.077,0.626,1.775,-1.571,568741048.649,0.193
norefined,7,-0.864,-6.911,-3.715,1.117,1.160,-0.157,0.558,1.757,-1.525,568783069.469,0.125
norefined,8,-1.351,-6.869,-3.702,1.041,1.160,-0.226,0.552,1.754,-1.531,529265423.718,0.197
norefined,9,-0.883,-6.919,-3.814,0.981,1.172,-0.292,0.481,1.745,-1.481,532380297.167,0.128
norefined,10,-1.374,-6.878,-3.787,0.915,1.174,-0.339,0.470,1.745,-1.485,503232536.782,0.200
refined,11,-1.374,-6.878,-3.787,0.915,1.174,-0.339,0.470,1.745,-1.485,503232536.782,0.200
refined,12,-0.656,-3.749,-1.932,-1.137,0.193,-0.710,-0.654,0.248,0.284,383080923.674,0.175
refined,13,-0.682,-3.485,-2.358,-0.489,0.830,-0.359,-0.336,-0.065,-0.386,346984750.615,0.196
refined,14,-0.752,-3.876,-2.503,-0.707,0.734,-0.478,-0.658,-0.226,-0.221,343595838.060,0.194
refined,15,-0.717,-3.669,-2.486,-0.596,0.859,-0.444,-0.584,-0.149,-0.365,343046233.085,0.195
refined,16,-0.742,-3.804,-2.523,-0.661,0.806,-0.461,-0.645,-0.219,-0.299,342878761.966,0.195
refined,17,-0.728,-3.722,-2.509,-0.622,0.843,-0.450,-0.617,-0.184,-0.342,342819920.003,0.196
refined,18,-0.736,-3.770,-2.520,-0.646,0.822,-0.456,-0.636,-0.209,-0.318,342799068.575,0.195
refined,19,-0.731,-3.741,-2.514,-0.632,0.835,-0.452,-0.625,-0.195,-0.333,342791442.099,0.195
refined,20,-0.734,-3.758,-2.518,-0.641,0.828,-0.454,-0.632,-0.204,-0.324,342788682.772,0.195
