stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.463,"[-2.392, -0.534]",0.929,-2.626,0.011
norefined,c,-7.117,"[-11.522, -2.712]",4.405,-2.695,0.009
norefined,s,-3.554,"[-5.814, -1.294]",2.260,-2.623,0.011
norefined,k0,-1.448,"[-3.114, 0.219]",1.667,-1.449,0.152
norefined,k1,-0.303,"[-1.921, 1.314]",1.618,-0.313,0.755
norefined,k2,0.351,"[-1.209, 1.911]",1.560,0.376,0.708
norefined,k3,0.382,"[-0.915, 1.679]",1.297,0.491,0.625
norefined,k4,0.599,"[-0.504, 1.703]",1.103,0.906,0.368
norefined,k5,0.515,"[-0.833, 1.863]",1.348,0.638,0.526
refined,tt,-2.450,"[-4.427, -0.473]",1.977,-2.067,0.043
refined,c,-17.039,"[-31.189, -2.889]",14.150,-2.009,0.049
refined,s,-7.707,"[-14.099, -1.315]",6.392,-2.011,0.048
refined,k0,-3.774,"[-7.239, -0.309]",3.465,-1.817,0.074
refined,k1,1.661,"[-0.738, 4.06]",2.399,1.155,0.252
refined,k2,1.234,"[-0.951, 3.419]",2.185,0.942,0.350
refined,k3,2.145,"[-0.973, 5.264]",3.118,1.147,0.255
refined,k4,0.977,"[-0.893, 2.847]",1.870,0.871,0.387
refined,k5,-2.816,"[-5.976, 0.345]",3.161,-1.486,0.142
