stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,32.033,1.727,0.000,0,9,3103025181.459,585151393.491,76
refined,40.688,1.727,0.000,0,9,3103025181.459,479929994.508,76
