stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.175,"[-2.463, 0.113]",1.288,-1.521,0.133
norefined,c,-5.023,"[-11.021, 0.974]",5.997,-1.397,0.167
norefined,s,-3.101,"[-6.5, 0.298]",3.399,-1.522,0.133
norefined,k0,-0.489,"[-1.773, 0.795]",1.284,-0.635,0.527
norefined,k1,-0.969,"[-3.524, 1.587]",2.556,-0.632,0.529
norefined,k2,-0.474,"[-2.655, 1.707]",2.181,-0.362,0.718
norefined,k3,1.321,"[-1.154, 3.797]",2.475,0.890,0.376
norefined,k4,-0.469,"[-2.746, 1.808]",2.277,-0.343,0.732
norefined,k5,-0.505,"[-2.778, 1.769]",2.273,-0.370,0.712
refined,tt,-0.870,"[-1.502, -0.238]",0.632,-2.295,0.025
refined,c,-6.827,"[-11.686, -1.969]",4.859,-2.344,0.022
refined,s,-2.392,"[-4.167, -0.617]",1.775,-2.248,0.028
refined,k0,-0.364,"[-1.128, 0.399]",0.764,-0.796,0.429
refined,k1,-1.429,"[-3.239, 0.38]",1.809,-1.318,0.192
refined,k2,1.264,"[-0.445, 2.974]",1.709,1.234,0.222
refined,k3,0.852,"[-0.411, 2.115]",1.263,1.125,0.265
refined,k4,1.098,"[-0.11, 2.306]",1.208,1.516,0.134
refined,k5,1.784,"[0.266, 3.302]",1.518,1.961,0.054
