stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.036,-4.225,-3.516,0.150,-1.928,-1.500,1.502,-0.538,-1.558,2284505982.097,1584,0,0,-0.009
norefined,2,-0.455,-4.230,-3.499,0.104,-1.977,-1.502,1.446,-0.564,-1.572,1531076338.460,1584,0,0,0.107
norefined,3,-0.948,-4.185,-3.464,0.074,-2.010,-1.488,1.417,-0.580,-1.567,1165557593.193,1584,0,0,0.227
norefined,4,-1.007,-4.215,-3.463,-0.131,-2.107,-1.593,1.046,-0.732,-1.419,1090585232.607,1584,0,0,0.239
norefined,5,-0.784,-4.264,-3.481,-0.280,-2.186,-1.706,0.707,-0.876,-1.275,1100287635.761,1584,0,0,0.184
norefined,6,-1.271,-4.214,-3.429,-0.334,-2.200,-1.708,0.643,-0.881,-1.246,1128946390.170,1584,0,0,0.302
norefined,7,-0.791,-4.277,-3.510,-0.292,-2.220,-1.751,0.591,-0.919,-1.216,1089815159.872,1584,0,0,0.185
norefined,8,-1.279,-4.226,-3.458,-0.341,-2.233,-1.752,0.533,-0.922,-1.189,1117291399.216,1584,0,0,0.303
norefined,9,-0.796,-4.290,-3.542,-0.298,-2.248,-1.787,0.496,-0.952,-1.162,1082547765.400,1584,0,0,0.186
norefined,10,-1.285,-4.238,-3.490,-0.343,-2.261,-1.788,0.444,-0.954,-1.137,1109131550.645,1584,0,0,0.303
refined,11,-0.796,-4.290,-3.542,-0.298,-2.248,-1.787,0.496,-0.952,-1.162,1082547765.400,1584,0,0,0.186
refined,12,-1.140,-5.281,-3.087,0.021,-1.995,-1.692,-0.831,-0.601,-1.575,1041934852.609,1584,0,0,0.216
refined,13,-1.678,-7.928,-4.576,-0.298,-2.678,-2.855,-0.252,0.210,-0.484,1013506086.632,1584,0,0,0.212
refined,14,-3.186,-15.952,-7.853,-0.569,-6.341,-4.280,-1.079,0.022,-1.835,989214985.115,1584,0,0,0.200
refined,15,-9.312,-48.010,-21.669,-4.322,-19.417,-22.469,2.231,4.731,3.015,1000803873.989,1584,0,0,0.194
refined,16,-22.664,-112.287,-50.029,-9.837,-53.824,-49.789,-6.681,3.775,0.007,1046907926.196,1584,0,0,0.202
refined,17,-435.197,-2105.145,-963.557,-190.921,-1073.062,-951.633,-172.684,74.239,-9.233,1030982687.353,1584,0,0,0.207
refined,18,-514.050,-2425.923,-763.619,-61.788,-662.263,-941.998,-189.395,-474.428,-152.230,1218097914.780,1584,0,0,0.212
refined,19,-500.089,-2452.361,-822.801,-92.942,-760.448,-842.741,-112.211,-360.697,-109.384,1214562152.329,1584,0,0,0.204
refined,20,-500.091,-2452.146,-823.373,-92.906,-760.363,-842.810,-111.835,-360.807,-110.020,1213841168.920,1584,0,0,0.204
