stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.036,-4.225,-3.516,0.150,-1.928,-1.500,1.502,-0.538,-1.558,1432827001.272,1584,0,0,-0.009
norefined,2,-0.457,-4.235,-3.497,0.119,-1.975,-1.492,1.456,-0.570,-1.562,798093877.599,1584,0,0,0.108
norefined,3,-0.950,-4.213,-3.467,0.094,-1.980,-1.438,1.443,-0.585,-1.527,735556508.751,1584,0,0,0.226
norefined,4,-0.543,-4.341,-3.534,-0.003,-1.855,-1.341,1.387,-0.674,-1.391,716709498.614,1584,0,0,0.125
norefined,5,-1.033,-4.320,-3.499,-0.048,-1.838,-1.277,1.373,-0.687,-1.344,708548644.010,1584,0,0,0.239
norefined,6,-0.573,-4.421,-3.569,-0.065,-1.762,-1.229,1.332,-0.758,-1.253,682208767.963,1584,0,0,0.130
norefined,7,-1.060,-4.399,-3.531,-0.119,-1.736,-1.162,1.316,-0.767,-1.204,685089256.840,1584,0,0,0.241
norefined,8,-0.592,-4.493,-3.599,-0.112,-1.671,-1.127,1.279,-0.830,-1.124,655695309.637,1584,0,0,0.132
norefined,9,-1.078,-4.472,-3.558,-0.169,-1.640,-1.060,1.263,-0.836,-1.076,664539972.752,1584,0,0,0.241
norefined,10,-0.606,-4.562,-3.624,-0.146,-1.582,-1.032,1.228,-0.893,-1.003,633735032.153,1584,0,0,0.133
refined,11,-0.606,-4.562,-3.624,-0.146,-1.582,-1.032,1.228,-0.893,-1.003,633735032.153,1584,0,0,0.133
refined,12,-0.630,-4.545,-1.774,0.147,0.361,2.283,-0.521,-0.851,-1.033,838160954.071,1584,0,0,0.139
refined,13,-0.222,-1.013,-1.012,0.132,-0.371,-0.876,0.249,-0.074,0.190,649284144.754,1584,0,0,0.219
refined,14,-0.256,-1.741,-1.024,0.184,-0.323,0.150,-0.037,-0.330,-0.067,433541427.094,1584,0,0,0.147
refined,15,-0.294,-2.087,-1.182,0.168,-0.380,0.309,-0.040,-0.394,-0.110,425888238.820,1584,0,0,0.141
refined,16,-0.316,-2.241,-1.277,0.151,-0.371,0.345,-0.033,-0.406,-0.136,424566882.434,1584,0,0,0.141
refined,17,-0.332,-2.331,-1.343,0.140,-0.359,0.356,-0.029,-0.416,-0.151,424121251.634,1584,0,0,0.142
refined,18,-0.343,-2.396,-1.394,0.133,-0.348,0.364,-0.028,-0.424,-0.162,423908718.536,1584,0,0,0.143
refined,19,-0.353,-2.449,-1.435,0.127,-0.340,0.371,-0.028,-0.431,-0.170,423783952.808,1584,0,0,0.144
refined,20,-0.361,-2.494,-1.471,0.123,-0.332,0.377,-0.029,-0.437,-0.178,423698943.693,1584,0,0,0.145
