stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,21.316,1.727,0.000,0,9,4182299504.318,1082547765.400,76
refined,24.030,1.727,0.000,0,9,4182299504.318,989214985.115,76
