stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.036,-4.225,-3.516,0.150,-1.928,-1.500,1.502,-0.538,-1.558,2401828843.292,1584,0,0,-0.009
norefined,2,-0.459,-4.237,-3.502,0.118,-1.968,-1.483,1.468,-0.556,-1.550,1651792604.825,1584,0,0,0.108
norefined,3,-0.950,-4.232,-3.466,0.088,-1.971,-1.424,1.457,-0.543,-1.499,1463626746.883,1584,0,0,0.225
norefined,4,-1.270,-4.358,-3.369,-0.117,-1.797,-1.266,1.436,-0.531,-1.343,1413004284.384,1584,0,0,0.291
norefined,5,-0.850,-4.510,-3.436,-0.131,-1.686,-1.154,1.433,-0.584,-1.208,1360727304.436,1584,0,0,0.189
norefined,6,-1.201,-4.609,-3.309,-0.301,-1.507,-1.008,1.420,-0.514,-1.089,1301740126.470,1584,0,0,0.260
norefined,7,-0.793,-4.759,-3.344,-0.286,-1.388,-0.884,1.408,-0.569,-0.925,1249883587.170,1584,0,0,0.167
norefined,8,-1.124,-4.857,-3.202,-0.448,-1.196,-0.731,1.381,-0.479,-0.802,1196227920.699,1584,0,0,0.231
norefined,9,-0.741,-4.993,-3.216,-0.383,-1.077,-0.592,1.341,-0.521,-0.593,1140300911.662,1584,0,0,0.148
norefined,10,-1.175,-5.023,-3.101,-0.489,-0.969,-0.474,1.321,-0.469,-0.505,1138777560.561,1584,0,0,0.234
refined,11,-1.175,-5.023,-3.101,-0.489,-0.969,-0.474,1.321,-0.469,-0.505,1138777560.561,1584,0,0,0.234
refined,12,-0.797,-6.338,-1.709,0.485,-0.934,1.295,-0.457,0.914,1.266,837516457.850,1584,0,0,0.126
refined,13,-0.983,-7.676,-2.512,-0.253,-1.359,1.473,0.682,1.088,1.956,744723186.688,1584,0,0,0.128
refined,14,-0.498,-4.009,-1.362,-0.151,-1.112,0.771,0.433,0.699,0.850,763049599.713,1584,0,0,0.124
refined,15,-0.877,-6.867,-2.438,-0.374,-1.524,1.302,0.879,1.140,1.747,738219862.626,1584,0,0,0.128
refined,16,-0.544,-4.347,-1.417,-0.155,-0.956,0.746,0.423,0.731,1.036,748043846.723,1584,0,0,0.125
refined,17,-0.867,-6.811,-2.369,-0.369,-1.400,1.240,0.854,1.091,1.796,737638562.664,1584,0,0,0.127
refined,18,-0.544,-4.354,-1.436,-0.153,-1.025,0.780,0.435,0.740,1.013,748073253.658,1584,0,0,0.125
refined,19,-0.870,-6.827,-2.392,-0.364,-1.429,1.264,0.852,1.098,1.784,737539907.554,1584,0,0,0.127
refined,20,-0.544,-4.353,-1.432,-0.154,-1.009,0.771,0.434,0.738,1.018,747930603.765,1584,0,0,0.125
