stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.919,1.727,0.000,0,9,3265813194.235,633735032.152,76
refined,49.936,1.727,0.000,0,9,3265813194.235,423698943.692,76
