stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.645,"[-2.368, -0.921]",0.723,-4.539,0.000
norefined,c,-7.892,"[-11.099, -4.686]",3.206,-4.913,0.000
norefined,s,-3.670,"[-5.245, -2.095]",1.575,-4.651,0.000
norefined,k0,0.554,"[-0.22, 1.328]",0.774,1.428,0.158
norefined,k1,-0.020,"[-0.915, 0.876]",0.896,-0.044,0.965
norefined,k2,-0.576,"[-1.562, 0.409]",0.986,-1.167,0.247
norefined,k3,-0.060,"[-0.964, 0.843]",0.904,-0.133,0.895
norefined,k4,-0.122,"[-0.683, 0.439]",0.561,-0.434,0.666
norefined,k5,0.674,"[-0.577, 1.925]",1.251,1.076,0.286
refined,tt,-1.016,"[-1.336, -0.696]",0.320,-6.333,0.000
refined,c,-5.703,"[-7.393, -4.013]",1.690,-6.737,0.000
refined,s,-2.626,"[-3.429, -1.824]",0.802,-6.536,0.000
refined,k0,-0.096,"[-0.549, 0.358]",0.454,-0.421,0.675
refined,k1,-0.131,"[-0.672, 0.411]",0.542,-0.481,0.632
refined,k2,-0.173,"[-0.789, 0.444]",0.616,-0.559,0.578
refined,k3,0.191,"[-0.247, 0.629]",0.438,0.871,0.387
refined,k4,0.148,"[-0.254, 0.551]",0.403,0.735,0.465
refined,k5,0.156,"[-0.532, 0.843]",0.688,0.452,0.653
