stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.166,-7.908,-3.838,0.872,-0.587,-0.351,-0.309,-1.326,1.119,1431463044.221,1584,0,0,-0.021
norefined,2,-0.321,-7.945,-3.771,0.828,-0.573,-0.317,-0.341,-1.368,1.088,681882171.105,1584,0,0,0.040
norefined,3,-0.807,-7.952,-3.696,0.794,-0.588,-0.319,-0.354,-1.428,1.042,314776032.273,1584,0,0,0.102
norefined,4,-1.283,-7.922,-3.706,0.754,-0.524,-0.356,-0.333,-1.351,0.947,250433063.088,1584,0,0,0.162
norefined,5,-1.191,-7.912,-3.901,0.685,-0.341,-0.435,-0.266,-0.975,0.832,192970552.372,1584,0,0,0.151
norefined,6,-1.446,-7.882,-3.980,0.588,-0.185,-0.528,-0.190,-0.643,0.690,161221641.361,1584,0,0,0.183
norefined,7,-1.114,-7.973,-3.954,0.456,-0.117,-0.572,-0.139,-0.329,0.612,161749361.350,1584,0,0,0.140
norefined,8,-1.593,-7.964,-3.843,0.406,-0.101,-0.602,-0.109,-0.341,0.550,149092241.436,1584,0,0,0.200
norefined,9,-1.168,-7.977,-3.990,0.304,-0.064,-0.588,-0.076,-0.159,0.508,145841733.658,1584,0,0,0.146
norefined,10,-1.634,-7.989,-3.831,0.253,-0.058,-0.611,-0.044,-0.194,0.457,142482106.624,1584,0,0,0.204
refined,11,-1.634,-7.989,-3.831,0.253,-0.058,-0.611,-0.044,-0.194,0.457,142482106.624,1584,0,0,0.204
refined,12,-1.100,-6.735,-3.017,-0.387,-0.201,0.400,0.879,0.204,-0.994,112540625.919,1584,0,0,0.163
refined,13,-1.315,-7.706,-3.581,-0.325,-0.056,0.226,0.649,0.126,-0.738,97562691.216,1584,0,0,0.171
refined,14,-1.347,-7.829,-3.658,-0.318,-0.076,0.179,0.618,0.143,-0.675,97320648.272,1584,0,0,0.172
refined,15,-1.349,-7.838,-3.662,-0.321,-0.083,0.178,0.616,0.149,-0.672,97318220.212,1584,0,0,0.172
refined,16,-1.349,-7.836,-3.661,-0.321,-0.084,0.178,0.615,0.149,-0.671,97318158.342,1584,0,0,0.172
refined,17,-1.349,-7.835,-3.661,-0.321,-0.084,0.178,0.615,0.150,-0.671,97318155.356,1584,0,0,0.172
refined,18,-1.349,-7.835,-3.661,-0.321,-0.084,0.178,0.615,0.150,-0.671,97318155.200,1584,0,0,0.172
refined,19,-1.349,-7.835,-3.661,-0.321,-0.084,0.178,0.615,0.150,-0.671,97318155.192,1584,0,0,0.172
refined,20,-1.349,-7.835,-3.661,-0.321,-0.084,0.178,0.615,0.150,-0.671,97318155.191,1584,0,0,0.172
