stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,155.659,2.023,0.000,0,9,3121697371.871,142482106.624,76
refined,231.353,2.023,0.000,0,9,3121697371.871,97318155.191,76
