stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.778,"[-1.269, -0.287]",0.491,-2.641,0.010
norefined,c,-4.975,"[-7.785, -2.164]",2.810,-2.952,0.004
norefined,s,-2.711,"[-4.374, -1.049]",1.663,-2.720,0.008
norefined,k0,0.544,"[-0.048, 1.135]",0.591,1.533,0.130
norefined,k1,-0.901,"[-1.942, 0.141]",1.041,-1.443,0.154
norefined,k2,-0.304,"[-1.363, 0.755]",1.059,-0.479,0.634
norefined,k3,0.625,"[-0.395, 1.644]",1.020,1.022,0.311
norefined,k4,-0.351,"[-1.027, 0.324]",0.675,-0.868,0.389
norefined,k5,-0.174,"[-1.213, 0.865]",1.039,-0.279,0.781
refined,tt,-0.650,"[-0.942, -0.359]",0.292,-3.717,0.000
refined,c,-3.927,"[-5.612, -2.242]",1.685,-3.887,0.000
refined,s,-1.848,"[-2.738, -0.958]",0.890,-3.463,0.001
refined,k0,-0.079,"[-0.516, 0.358]",0.437,-0.303,0.763
refined,k1,0.043,"[-0.643, 0.728]",0.686,0.103,0.918
refined,k2,0.142,"[-0.548, 0.831]",0.690,0.343,0.733
refined,k3,-0.060,"[-0.716, 0.597]",0.656,-0.152,0.880
refined,k4,-0.076,"[-0.562, 0.411]",0.487,-0.260,0.796
refined,k5,-0.491,"[-1.229, 0.247]",0.738,-1.110,0.271
