attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.773,"[-1.114, -0.433]",0.340,-3.792,0.000,9.926,ngd,87,326355986.275,0.184,-1.000,0.227,0,0,fn
c,-5.619,"[-8.015, -3.223]",2.396,-3.911,0.000,9.926,ngd,87,326355986.275,0.184,-6.000,0.381,0,0,fn
s,-2.876,"[-4.175, -1.576]",1.299,-3.691,0.000,9.926,ngd,87,326355986.275,0.184,-3.000,0.124,0,0,fn
k0,-0.505,"[-1.219, 0.21]",0.715,-1.178,0.243,9.926,ngd,87,326355986.275,0.184,0.000,-0.505,0,0,fp
k1,0.029,"[-0.824, 0.883]",0.853,0.058,0.954,9.926,ngd,87,326355986.275,0.184,0.000,0.029,0,0,fp
k2,0.900,"[0.114, 1.686]",0.786,1.909,0.061,9.926,ngd,87,326355986.275,0.184,0.000,0.900,0,1,fp
k3,-1.164,"[-2.159, -0.17]",0.994,-1.953,0.055,9.926,ngd,87,326355986.275,0.184,0.000,-1.164,0,1,fp
k4,-0.551,"[-1.499, 0.396]",0.947,-0.971,0.335,9.926,ngd,87,326355986.275,0.184,0.000,-0.551,0,0,fp
k5,-0.376,"[-1.23, 0.477]",0.853,-0.735,0.465,9.926,ngd,87,326355986.275,0.184,0.000,-0.376,0,0,fp
vot,0.138,,,,,9.926,ngd,87,326355986.275,0.184,0.167,-0.029,0,0,fn
tt,-0.949,"[-1.368, -0.53]",0.419,-3.775,0.000,10.660,lm,87,238931395.022,0.158,-1.000,0.051,0,0,fn
c,-6.655,"[-9.657, -3.653]",3.002,-3.698,0.000,10.660,lm,87,238931395.022,0.158,-6.000,-0.655,0,0,fn
s,-3.136,"[-4.646, -1.626]",1.510,-3.465,0.001,10.660,lm,87,238931395.022,0.158,-3.000,-0.136,0,0,fn
k0,-0.286,"[-0.94, 0.367]",0.653,-0.732,0.467,10.660,lm,87,238931395.022,0.158,0.000,-0.286,0,0,fp
k1,0.022,"[-0.744, 0.788]",0.766,0.048,0.962,10.660,lm,87,238931395.022,0.158,0.000,0.022,0,0,fp
k2,0.283,"[-0.404, 0.969]",0.687,0.687,0.495,10.660,lm,87,238931395.022,0.158,0.000,0.283,0,0,fp
k3,-0.874,"[-1.705, -0.044]",0.831,-1.755,0.084,10.660,lm,87,238931395.022,0.158,0.000,-0.874,0,1,fp
k4,-0.265,"[-1.036, 0.505]",0.771,-0.574,0.568,10.660,lm,87,238931395.022,0.158,0.000,-0.265,0,0,fp
k5,0.328,"[-0.42, 1.076]",0.748,0.731,0.467,10.660,lm,87,238931395.022,0.158,0.000,0.328,0,0,fp
vot,0.143,,,,,10.660,lm,87,238931395.022,0.158,0.167,-0.024,0,0,fn
tt,-0.952,"[-1.374, -0.53]",0.422,-3.764,0.000,20.178,ngd+lm,87,238930758.074,0.158,-1.000,0.048,0,0,fn
c,-6.677,"[-9.7, -3.654]",3.023,-3.684,0.000,20.178,ngd+lm,87,238930758.074,0.158,-6.000,-0.677,0,0,fn
s,-3.146,"[-4.665, -1.627]",1.519,-3.454,0.001,20.178,ngd+lm,87,238930758.074,0.158,-3.000,-0.146,0,0,fn
k0,-0.286,"[-0.94, 0.368]",0.654,-0.730,0.468,20.178,ngd+lm,87,238930758.074,0.158,0.000,-0.286,0,0,fp
k1,0.022,"[-0.745, 0.79]",0.768,0.048,0.962,20.178,ngd+lm,87,238930758.074,0.158,0.000,0.022,0,0,fp
k2,0.282,"[-0.407, 0.97]",0.688,0.683,0.497,20.178,ngd+lm,87,238930758.074,0.158,0.000,0.282,0,0,fp
k3,-0.877,"[-1.71, -0.044]",0.833,-1.756,0.084,20.178,ngd+lm,87,238930758.074,0.158,0.000,-0.877,0,1,fp
k4,-0.266,"[-1.038, 0.507]",0.772,-0.574,0.568,20.178,ngd+lm,87,238930758.074,0.158,0.000,-0.266,0,0,fp
k5,0.327,"[-0.423, 1.077]",0.750,0.728,0.469,20.178,ngd+lm,87,238930758.074,0.158,0.000,0.327,0,0,fp
vot,0.143,,,,,20.178,ngd+lm,87,238930758.074,0.158,0.167,-0.024,0,0,fn
