stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.807,-7.931,-1.363,-0.411,1.068,1.279,-1.149,-0.248,-0.805,811607486.392,0.102
norefined,2,-1.246,-7.889,-1.511,-0.342,1.027,1.183,-1.207,-0.226,-0.686,739851931.860,0.158
norefined,3,-0.807,-7.943,-1.701,-0.290,1.013,1.063,-1.224,-0.245,-0.674,708193798.844,0.102
norefined,4,-1.268,-7.886,-1.823,-0.246,0.967,1.024,-1.273,-0.210,-0.574,635027100.939,0.161
norefined,5,-0.813,-7.935,-1.995,-0.206,0.957,0.929,-1.279,-0.232,-0.574,643082963.956,0.103
norefined,6,-1.287,-7.872,-2.085,-0.171,0.918,0.929,-1.315,-0.191,-0.487,573948230.715,0.164
norefined,7,-0.821,-7.920,-2.235,-0.140,0.915,0.854,-1.308,-0.216,-0.492,601238865.256,0.104
norefined,8,-1.300,-7.854,-2.308,-0.111,0.881,0.869,-1.336,-0.172,-0.416,532698046.298,0.166
norefined,9,-0.827,-7.902,-2.443,-0.087,0.883,0.803,-1.320,-0.201,-0.424,571103464.793,0.105
norefined,10,-1.310,-7.834,-2.504,-0.064,0.852,0.825,-1.343,-0.157,-0.357,502147622.331,0.167
refined,11,-1.310,-7.834,-2.504,-0.064,0.852,0.825,-1.343,-0.157,-0.357,502147622.331,0.167
refined,12,-1.557,-9.191,-4.328,-0.041,0.586,0.201,-0.607,-0.475,0.218,351946315.531,0.169
refined,13,-1.417,-8.526,-3.961,-0.117,0.713,0.174,-0.838,-0.268,0.092,349456048.283,0.166
refined,14,-1.576,-9.412,-4.384,0.001,0.581,0.171,-0.875,-0.356,0.129,349460137.139,0.167
refined,15,-1.344,-8.112,-3.757,-0.133,0.709,0.146,-0.785,-0.191,0.093,350131406.459,0.166
refined,16,-1.609,-9.595,-4.473,0.044,0.515,0.162,-0.873,-0.367,0.130,349970987.462,0.168
refined,17,-1.249,-7.575,-3.496,-0.174,0.736,0.131,-0.737,-0.125,0.081,352255993.580,0.165
refined,18,-1.646,-9.813,-4.577,0.079,0.467,0.163,-0.873,-0.394,0.141,350657730.418,0.168
refined,19,-1.168,-7.121,-3.277,-0.223,0.785,0.124,-0.706,-0.072,0.070,355870183.566,0.164
refined,20,-1.658,-9.899,-4.618,0.087,0.460,0.171,-0.873,-0.411,0.148,350966697.920,0.167
