stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.807,-7.931,-1.363,-0.411,1.068,1.279,-1.149,-0.248,-0.805,1239025975.163,0.102
norefined,2,-1.279,-7.872,-1.462,-0.404,1.014,1.238,-1.193,-0.219,-0.728,1120374073.302,0.163
norefined,3,-0.859,-7.912,-1.680,-0.388,0.985,1.091,-1.224,-0.236,-0.711,1134342408.106,0.109
norefined,4,-1.334,-7.843,-1.769,-0.377,0.933,1.071,-1.260,-0.200,-0.636,1043368818.105,0.170
norefined,5,-0.893,-7.880,-1.967,-0.366,0.913,0.953,-1.268,-0.219,-0.629,1061733867.125,0.113
norefined,6,-1.371,-7.804,-2.045,-0.352,0.863,0.954,-1.292,-0.177,-0.559,987960197.234,0.176
norefined,7,-0.915,-7.838,-2.222,-0.346,0.854,0.861,-1.278,-0.202,-0.554,1008990306.335,0.117
norefined,8,-1.393,-7.756,-2.297,-0.330,0.807,0.872,-1.292,-0.155,-0.489,942445772.644,0.180
norefined,9,-0.929,-7.791,-2.458,-0.329,0.806,0.792,-1.265,-0.184,-0.482,965991093.088,0.119
norefined,10,-1.407,-7.704,-2.533,-0.313,0.762,0.807,-1.270,-0.134,-0.419,900909178.331,0.183
refined,11,-1.407,-7.704,-2.533,-0.313,0.762,0.807,-1.270,-0.134,-0.419,900909178.331,0.183
refined,12,0.067,0.473,-1.085,-0.006,-1.746,-1.428,1.663,0.296,1.155,5650087603.995,0.142
refined,13,-0.397,-2.767,0.237,-0.319,2.159,1.770,-1.287,0.039,-1.098,3060922959.137,0.144
refined,14,-0.177,-0.822,-1.220,0.044,-1.126,-1.058,0.670,0.723,0.569,2198843303.747,0.215
refined,15,-0.341,-1.980,-0.780,-0.164,0.295,0.399,0.303,-0.195,0.015,746298693.136,0.172
refined,16,-0.476,-2.678,-1.199,-0.207,-0.148,0.045,0.520,-0.002,0.286,587631966.357,0.178
refined,17,-0.621,-3.502,-1.597,-0.264,-0.336,-0.038,0.730,-0.044,0.475,570464800.337,0.177
refined,18,-0.712,-4.031,-1.858,-0.262,-0.412,-0.094,0.827,-0.084,0.546,565985270.948,0.177
refined,19,-0.796,-4.521,-2.106,-0.268,-0.453,-0.143,0.895,-0.110,0.590,563125208.568,0.176
refined,20,-0.903,-5.143,-2.420,-0.279,-0.501,-0.192,0.976,-0.139,0.641,560215277.764,0.176
