stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,7.810,2.023,0.000,0,9,2300675977.191,1122775630.376,76
refined,13.671,2.023,0.000,0,9,2300675977.191,811115464.644,76
