stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,53.498,2.023,0.000,0,9,4581033939.371,559598688.830,76
refined,71.041,2.023,0.000,0,9,4581033939.371,434515396.767,76
