stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.925,"[-2.133, 0.282]",1.208,-1.530,0.131
norefined,c,-7.266,"[-16.543, 2.01]",9.277,-1.563,0.123
norefined,s,-3.410,"[-7.368, 0.547]",3.958,-1.720,0.090
norefined,k0,1.494,"[0.063, 2.925]",1.431,2.084,0.041
norefined,k1,-0.531,"[-1.776, 0.713]",1.244,-0.852,0.397
norefined,k2,-0.055,"[-1.638, 1.528]",1.583,-0.070,0.945
norefined,k3,-1.894,"[-3.661, -0.127]",1.767,-2.140,0.036
norefined,k4,-1.176,"[-3.471, 1.12]",2.295,-1.022,0.310
norefined,k5,1.198,"[-1.133, 3.529]",2.331,1.026,0.309
refined,tt,-0.929,"[-1.355, -0.502]",0.427,-4.344,0.000
refined,c,-5.678,"[-8.326, -3.03]",2.648,-4.280,0.000
refined,s,-2.827,"[-4.09, -1.565]",1.263,-4.470,0.000
refined,k0,0.630,"[0.042, 1.218]",0.588,2.140,0.036
refined,k1,-0.015,"[-0.546, 0.515]",0.531,-0.057,0.954
refined,k2,-0.060,"[-0.973, 0.852]",0.912,-0.132,0.896
refined,k3,-0.341,"[-1.17, 0.487]",0.828,-0.822,0.414
refined,k4,0.274,"[-0.312, 0.861]",0.586,0.934,0.353
refined,k5,0.188,"[-0.453, 0.829]",0.641,0.587,0.559
