stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,78.755,2.023,0.000,76,0,9,2483054336.491,214444369.106
refined,161.660,2.023,0.000,76,0,9,2483054336.491,109311031.411
