stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.482,-6.124,-2.766,0.452,0.866,0.352,-1.373,-0.756,-1.001,646496353.864,0.079
norefined,2,-0.966,-6.098,-2.735,0.428,0.850,0.396,-1.331,-0.660,-1.007,319329033.352,0.158
norefined,3,-1.061,-6.016,-3.013,0.460,0.871,0.375,-1.119,-0.504,-0.713,235357398.554,0.176
norefined,4,-0.712,-6.010,-3.213,0.501,0.838,0.324,-0.983,-0.443,-0.467,356530434.084,0.118
norefined,5,-1.195,-5.983,-3.148,0.480,0.809,0.371,-0.942,-0.361,-0.478,231572257.692,0.200
norefined,6,-0.726,-6.023,-3.252,0.506,0.787,0.313,-0.918,-0.392,-0.370,338428182.264,0.121
norefined,7,-1.208,-5.997,-3.183,0.485,0.757,0.362,-0.878,-0.311,-0.385,222127164.356,0.201
norefined,8,-0.735,-6.039,-3.280,0.508,0.732,0.308,-0.859,-0.346,-0.288,324712084.357,0.122
norefined,9,-1.217,-6.013,-3.206,0.486,0.701,0.357,-0.821,-0.267,-0.308,214444369.105,0.202
norefined,10,-0.741,-6.056,-3.299,0.508,0.675,0.306,-0.805,-0.305,-0.219,313826424.869,0.122
refined,11,-1.217,-6.013,-3.206,0.486,0.701,0.357,-0.821,-0.267,-0.308,214444369.105,0.202
refined,12,-0.694,-4.896,-2.171,0.307,-0.399,0.389,0.346,0.004,0.234,130260719.272,0.142
refined,13,-0.872,-5.583,-2.584,0.332,-0.154,0.499,0.122,-0.132,0.218,109548216.596,0.156
refined,14,-0.892,-5.673,-2.635,0.331,-0.120,0.515,0.077,-0.139,0.221,109311680.366,0.157
refined,15,-0.892,-5.670,-2.634,0.333,-0.121,0.513,0.074,-0.137,0.219,109311039.617,0.157
refined,16,-0.892,-5.670,-2.634,0.334,-0.120,0.513,0.074,-0.137,0.219,109311031.565,0.157
refined,17,-0.892,-5.670,-2.634,0.334,-0.120,0.513,0.074,-0.137,0.219,109311031.415,0.157
refined,18,-0.892,-5.670,-2.634,0.334,-0.120,0.513,0.074,-0.137,0.219,109311031.411,0.157
refined,19,-0.892,-5.670,-2.634,0.334,-0.120,0.513,0.074,-0.137,0.219,109311031.411,0.157
refined,20,-0.892,-5.670,-2.634,0.334,-0.120,0.513,0.074,-0.137,0.219,109311031.411,0.157
