stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.482,-6.124,-2.766,0.452,0.866,0.352,-1.373,-0.756,-1.001,649376523.469,0.079
norefined,2,-0.969,-6.095,-2.735,0.418,0.853,0.387,-1.336,-0.676,-1.009,318476671.618,0.159
norefined,3,-1.051,-5.978,-3.051,0.361,0.858,0.344,-1.101,-0.575,-0.766,238514632.835,0.176
norefined,4,-0.782,-5.919,-3.326,0.308,0.821,0.259,-0.915,-0.542,-0.540,325104859.621,0.132
norefined,5,-1.267,-5.892,-3.254,0.276,0.793,0.302,-0.883,-0.483,-0.557,262619452.781,0.215
norefined,6,-0.794,-5.932,-3.358,0.281,0.790,0.236,-0.864,-0.531,-0.474,317211556.446,0.134
norefined,7,-1.279,-5.905,-3.282,0.249,0.761,0.281,-0.834,-0.474,-0.496,257693054.059,0.217
norefined,8,-0.803,-5.948,-3.381,0.255,0.758,0.218,-0.819,-0.522,-0.419,311238798.716,0.135
norefined,9,-1.288,-5.921,-3.303,0.223,0.729,0.265,-0.791,-0.466,-0.444,253824879.142,0.217
norefined,10,-0.811,-5.965,-3.397,0.230,0.726,0.205,-0.778,-0.514,-0.372,306536813.701,0.136
refined,11,-1.051,-5.978,-3.051,0.361,0.858,0.344,-1.101,-0.575,-0.766,238514632.835,0.176
refined,12,-0.609,-3.832,-1.759,-0.311,-0.188,0.318,0.606,-0.317,0.326,219844140.773,0.159
refined,13,-0.742,-4.321,-2.109,-0.088,0.187,0.246,-0.004,-0.438,0.005,154625839.875,0.172
refined,14,-0.802,-4.697,-2.303,-0.153,0.249,0.296,-0.037,-0.476,0.017,153472395.298,0.171
refined,15,-0.815,-4.774,-2.343,-0.160,0.247,0.296,-0.032,-0.472,0.012,153423325.764,0.171
refined,16,-0.818,-4.795,-2.353,-0.162,0.247,0.296,-0.031,-0.472,0.011,153419918.576,0.171
refined,17,-0.819,-4.800,-2.356,-0.162,0.247,0.296,-0.030,-0.471,0.010,153419687.937,0.171
refined,18,-0.819,-4.801,-2.357,-0.162,0.247,0.296,-0.030,-0.471,0.010,153419672.479,0.171
refined,19,-0.819,-4.802,-2.357,-0.162,0.247,0.296,-0.030,-0.471,0.010,153419671.445,0.171
refined,20,-0.819,-4.802,-2.357,-0.162,0.247,0.296,-0.030,-0.471,0.010,153419671.376,0.171
