stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.257,-4.001,-3.476,0.258,-0.534,-0.016,1.530,0.355,1.097,547770211.628,0.064
norefined,2,-0.730,-4.058,-3.430,0.253,-0.570,-0.026,1.422,0.302,1.025,240460103.836,0.180
norefined,3,-1.145,-4.166,-3.322,0.193,-0.583,-0.039,1.263,0.200,0.905,130575807.567,0.275
norefined,4,-0.915,-4.411,-3.300,0.109,-0.608,-0.067,1.001,0.026,0.733,86234730.376,0.208
norefined,5,-1.203,-4.591,-3.117,0.070,-0.614,-0.022,0.797,-0.133,0.558,68106644.441,0.262
norefined,6,-0.759,-4.734,-3.131,0.050,-0.617,0.048,0.664,-0.176,0.473,48662987.238,0.160
norefined,7,-1.166,-4.837,-2.951,0.052,-0.616,0.084,0.551,-0.299,0.361,45432865.927,0.241
norefined,8,-0.694,-4.943,-2.996,0.033,-0.606,0.157,0.469,-0.288,0.328,35522640.524,0.140
norefined,9,-1.152,-4.999,-2.849,0.045,-0.599,0.182,0.412,-0.378,0.271,37938975.362,0.230
norefined,10,-0.673,-5.080,-2.927,0.020,-0.587,0.240,0.362,-0.340,0.267,31415903.109,0.132
refined,11,-0.673,-5.080,-2.927,0.020,-0.587,0.240,0.362,-0.340,0.267,31415903.109,0.132
refined,12,-1.212,-7.552,-4.371,-0.233,-0.390,0.295,0.731,-1.054,0.416,14354040.777,0.161
refined,13,-2.362,-13.558,-8.150,-0.728,0.148,-0.316,0.762,-1.186,0.077,10616975.478,0.174
refined,14,-5.903,-31.705,-19.063,-2.753,0.770,-1.632,0.702,-1.602,-0.163,8866202.147,0.186
refined,15,-11.256,-62.888,-38.476,-10.788,2.973,-3.042,-1.479,-7.256,-0.760,12875106.870,0.179
refined,16,-42.348,-224.430,-140.632,-34.493,14.627,-12.332,-10.112,-25.903,-2.685,10311406.319,0.189
refined,17,-76.667,-396.273,-249.972,-52.180,27.291,-21.945,-18.857,-41.500,-5.946,9603115.912,0.193
refined,18,193.008,749.597,578.004,146.121,-342.918,-126.983,391.352,174.706,217.015,3413835665.714,0.257
refined,19,277.125,771.086,478.892,2.820,-568.695,-3.824,392.622,178.942,146.399,3535953256.411,0.359
refined,20,3113.808,-1761.832,701.659,-2535.977,-2622.619,-954.754,110.908,-496.264,1242.004,2656302559.000,-1.767
