stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.257,-4.001,-3.476,0.258,-0.534,-0.016,1.530,0.355,1.097,1002023755.618,0.064
norefined,2,-0.744,-4.041,-3.415,0.218,-0.541,-0.044,1.475,0.322,1.068,442043916.789,0.184
norefined,3,-1.111,-4.194,-3.252,0.108,-0.558,-0.071,1.316,0.219,0.940,293940281.257,0.265
norefined,4,-0.798,-4.407,-3.194,-0.022,-0.641,-0.105,1.141,0.083,0.768,211686443.676,0.181
norefined,5,-1.129,-4.576,-2.949,-0.118,-0.623,-0.071,0.984,0.023,0.655,164961825.902,0.247
norefined,6,-0.720,-4.754,-2.852,-0.190,-0.652,0.015,0.847,0.029,0.562,112999477.024,0.151
norefined,7,-1.149,-4.839,-2.655,-0.236,-0.601,0.013,0.763,-0.034,0.496,113380980.939,0.237
norefined,8,-0.699,-4.972,-2.619,-0.285,-0.621,0.094,0.656,0.006,0.420,82155016.879,0.141
norefined,9,-1.174,-4.980,-2.507,-0.295,-0.557,0.054,0.636,-0.067,0.403,99632821.694,0.236
norefined,10,-0.706,-5.081,-2.534,-0.335,-0.581,0.114,0.550,-0.021,0.336,73136458.166,0.139
refined,11,-0.706,-5.081,-2.534,-0.335,-0.581,0.114,0.550,-0.021,0.336,73136458.166,0.139
refined,12,-0.907,-5.859,-3.012,-0.626,0.327,0.279,0.413,-0.523,-0.012,37570807.255,0.155
refined,13,-0.879,-5.583,-2.808,-0.513,0.343,0.293,0.431,-0.510,-0.060,36827850.373,0.157
refined,14,-0.803,-5.065,-2.539,-0.449,0.294,0.314,0.473,-0.493,-0.075,36654998.423,0.159
refined,15,-0.798,-4.995,-2.510,-0.456,0.284,0.339,0.466,-0.517,-0.090,36625594.573,0.160
refined,16,-0.788,-4.927,-2.475,-0.446,0.278,0.342,0.474,-0.515,-0.094,36621968.689,0.160
refined,17,-0.788,-4.924,-2.474,-0.448,0.277,0.345,0.472,-0.518,-0.096,36621553.670,0.160
refined,18,-0.787,-4.916,-2.470,-0.447,0.277,0.345,0.473,-0.518,-0.096,36621506.397,0.160
refined,19,-0.787,-4.916,-2.470,-0.448,0.277,0.346,0.473,-0.518,-0.096,36621500.772,0.160
refined,20,-0.787,-4.915,-2.470,-0.447,0.276,0.345,0.473,-0.518,-0.096,36621500.075,0.160
