stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.970,"[-2.266, 0.325]",1.296,-1.495,0.140
norefined,c,-7.026,"[-15.344, 1.292]",8.318,-1.686,0.096
norefined,s,-3.849,"[-8.691, 0.994]",4.842,-1.586,0.117
norefined,k0,0.731,"[-1.207, 2.669]",1.938,0.753,0.454
norefined,k1,0.053,"[-1.379, 1.484]",1.431,0.074,0.941
norefined,k2,-1.008,"[-3.0, 0.985]",1.992,-1.010,0.316
norefined,k3,-0.613,"[-2.63, 1.404]",2.017,-0.607,0.546
norefined,k4,0.524,"[-1.854, 2.902]",2.378,0.440,0.662
norefined,k5,0.621,"[-1.059, 2.301]",1.680,0.738,0.463
refined,tt,-0.533,"[-0.993, -0.073]",0.460,-2.313,0.024
refined,c,-3.423,"[-6.091, -0.755]",2.668,-2.561,0.013
refined,s,-1.664,"[-3.115, -0.212]",1.451,-2.288,0.025
refined,k0,0.109,"[-0.797, 1.014]",0.905,0.239,0.812
refined,k1,-0.388,"[-1.167, 0.391]",0.779,-0.995,0.323
refined,k2,-0.015,"[-0.939, 0.91]",0.924,-0.032,0.975
refined,k3,-0.170,"[-1.325, 0.986]",1.155,-0.293,0.770
refined,k4,0.212,"[-1.026, 1.45]",1.238,0.342,0.734
refined,k5,0.441,"[-0.478, 1.361]",0.920,0.958,0.342
