stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,17.208,1.727,0.000,76,0,9,2780133264.522,839541745.592
refined,45.235,1.727,0.000,76,0,9,2780133264.522,392878834.666
