stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,21.057,1.727,0.000,76,0,9,3504661952.650,915400416.730
refined,33.043,1.727,0.000,76,0,9,3504661952.650,644403800.118
