stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,44.488,1.727,0.000,76,0,9,3216121910.869,461029039.718
refined,118.970,1.727,0.000,76,0,9,3216121910.869,189395147.221
