stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.854,"[-1.384, -0.324]",0.530,-2.687,0.009
norefined,c,-5.091,"[-8.292, -1.891]",3.201,-2.653,0.010
norefined,s,-2.910,"[-4.653, -1.167]",1.743,-2.784,0.007
norefined,k0,-0.102,"[-1.071, 0.868]",0.969,-0.175,0.862
norefined,k1,1.003,"[-0.067, 2.072]",1.070,1.564,0.123
norefined,k2,-1.410,"[-2.749, -0.07]",1.339,-1.755,0.084
norefined,k3,-1.313,"[-2.434, -0.192]",1.121,-1.953,0.055
norefined,k4,1.209,"[0.156, 2.263]",1.054,1.914,0.060
norefined,k5,0.156,"[-0.576, 0.888]",0.732,0.356,0.723
refined,tt,-1.407,"[-2.103, -0.711]",0.696,-3.371,0.001
refined,c,-8.457,"[-12.374, -4.539]",3.917,-3.601,0.001
refined,s,-4.716,"[-7.014, -2.418]",2.298,-3.423,0.001
refined,k0,0.781,"[-0.447, 2.01]",1.229,1.061,0.293
refined,k1,-0.221,"[-0.996, 0.553]",0.774,-0.477,0.635
refined,k2,0.152,"[-0.625, 0.928]",0.777,0.326,0.745
refined,k3,0.031,"[-0.617, 0.678]",0.648,0.079,0.937
refined,k4,0.359,"[-0.325, 1.044]",0.684,0.876,0.384
refined,k5,-0.353,"[-1.114, 0.409]",0.761,-0.773,0.442
