stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,73.509,2.023,0.000,76,0,9,3047427258.929,280241607.759
refined,140.358,2.023,0.000,76,0,9,3047427258.929,153491023.807
