stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.809,-5.756,-1.311,-0.353,1.326,1.528,-1.237,0.768,1.164,8898573208.929,-0.140
norefined,2,0.350,-5.810,-1.356,-0.435,1.350,1.384,-1.256,0.705,1.116,6079128588.047,-0.060
norefined,3,-0.121,-5.841,-1.407,-0.500,1.339,1.273,-1.279,0.638,1.058,2249843298.979,0.021
norefined,4,-0.589,-5.856,-1.462,-0.557,1.308,1.177,-1.296,0.586,0.951,683168443.975,0.101
norefined,5,-1.017,-5.847,-1.618,-0.571,1.233,1.045,-1.283,0.519,0.831,484364176.341,0.174
norefined,6,-0.708,-5.909,-1.914,-0.503,1.110,0.909,-1.184,0.431,0.750,361289183.079,0.120
norefined,7,-1.150,-5.856,-2.078,-0.484,1.067,0.821,-1.119,0.420,0.647,324377037.672,0.196
norefined,8,-0.731,-5.925,-2.268,-0.409,0.971,0.745,-1.010,0.382,0.621,262978755.748,0.123
norefined,9,-1.199,-5.865,-2.362,-0.406,0.947,0.669,-0.946,0.407,0.534,259992496.029,0.204
norefined,10,-0.753,-5.936,-2.495,-0.326,0.855,0.625,-0.842,0.389,0.532,213382283.338,0.127
refined,11,-0.753,-5.936,-2.495,-0.326,0.855,0.625,-0.842,0.389,0.532,213382283.338,0.127
refined,12,-0.920,-5.545,-2.718,-0.260,-0.061,0.074,0.069,0.435,0.323,107025836.431,0.166
refined,13,-1.011,-5.859,-2.982,-0.100,-0.159,0.158,-0.008,0.381,0.265,104146168.793,0.173
refined,14,-1.057,-6.083,-3.121,-0.066,-0.201,0.196,-0.021,0.373,0.238,103913422.309,0.174
refined,15,-1.070,-6.140,-3.158,-0.052,-0.214,0.206,-0.028,0.377,0.227,103895184.576,0.174
refined,16,-1.073,-6.157,-3.169,-0.049,-0.218,0.208,-0.030,0.377,0.224,103893967.106,0.174
refined,17,-1.074,-6.161,-3.172,-0.048,-0.219,0.209,-0.030,0.378,0.223,103893889.812,0.174
refined,18,-1.074,-6.162,-3.172,-0.048,-0.219,0.209,-0.030,0.378,0.223,103893884.982,0.174
refined,19,-1.074,-6.163,-3.172,-0.048,-0.219,0.209,-0.030,0.378,0.223,103893884.681,0.174
refined,20,-1.074,-6.163,-3.172,-0.048,-0.219,0.209,-0.030,0.378,0.223,103893884.663,0.174
