stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,110.578,2.023,0.000,76,0,9,3107504136.794,196010736.556
refined,299.135,2.023,0.000,76,0,9,3107504136.794,75457315.488
