stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.066,2.023,0.000,0,9,2437066542.440,980105416.307,76
refined,25.409,2.023,0.000,0,9,2437066542.440,552227846.292,76
