stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,52.642,1.727,0.000,76,0,9,3695042838.329,457800439.433
refined,72.715,1.727,0.000,76,0,9,3695042838.329,343161365.522
