stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,76.440,2.023,0.000,0,9,2758469739.310,244804361.470,76
refined,186.273,2.023,0.000,0,9,2758469739.310,106006097.037,76
