attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.199,"[-0.275, -0.122]",0.077,-5.165,0.000,91,0.800,676098170.231,0.215,-1.000,0.801,0,0,fn
c,-1.241,"[-1.735, -0.748]",0.494,-5.019,0.000,91,0.800,676098170.231,0.215,-6.000,4.759,0,0,fn
s,-0.718,"[-1.038, -0.398]",0.320,-4.478,0.000,91,0.800,676098170.231,0.215,-3.000,2.282,0,0,fn
k0,0.342,"[-0.018, 0.701]",0.360,1.896,0.062,91,0.800,676098170.231,0.215,0.000,0.342,0,1,fp
k1,0.531,"[0.123, 0.94]",0.408,2.598,0.012,91,0.800,676098170.231,0.215,0.000,0.531,0,1,fp
k2,0.022,"[-0.34, 0.384]",0.362,0.121,0.904,91,0.800,676098170.231,0.215,0.000,0.022,0,0,fp
k3,0.094,"[-0.259, 0.448]",0.353,0.533,0.596,91,0.800,676098170.231,0.215,0.000,0.094,0,0,fp
k4,-0.111,"[-0.381, 0.158]",0.270,-0.825,0.412,91,0.800,676098170.231,0.215,0.000,-0.111,0,0,fp
k5,-0.101,"[-0.488, 0.285]",0.386,-0.523,0.603,91,0.800,676098170.231,0.215,0.000,-0.101,0,0,fp
vot,0.160,,,,,91,0.800,676098170.231,0.215,0.167,-0.007,0,0,fn
tt,-0.729,"[-1.104, -0.354]",0.375,-3.878,0.000,91,0.900,267643749.064,0.149,-1.000,0.271,0,0,fn
c,-4.277,"[-6.356, -2.198]",2.079,-4.107,0.000,91,0.900,267643749.064,0.149,-6.000,1.723,0,0,fn
s,-2.379,"[-3.608, -1.15]",1.229,-3.864,0.000,91,0.900,267643749.064,0.149,-3.000,0.621,0,0,fn
k0,0.694,"[0.099, 1.29]",0.596,2.328,0.023,91,0.900,267643749.064,0.149,0.000,0.694,0,1,fp
k1,0.894,"[0.055, 1.732]",0.839,2.128,0.037,91,0.900,267643749.064,0.149,0.000,0.894,0,1,fp
k2,0.128,"[-0.367, 0.622]",0.494,0.515,0.608,91,0.900,267643749.064,0.149,0.000,0.128,0,0,fp
k3,0.158,"[-0.38, 0.695]",0.538,0.586,0.560,91,0.900,267643749.064,0.149,0.000,0.158,0,0,fp
k4,-0.221,"[-0.63, 0.189]",0.410,-1.075,0.286,91,0.900,267643749.064,0.149,0.000,-0.221,0,0,fp
k5,-0.186,"[-0.728, 0.356]",0.542,-0.684,0.496,91,0.900,267643749.064,0.149,0.000,-0.186,0,0,fp
vot,0.170,,,,,91,0.900,267643749.064,0.149,0.167,0.004,0,0,fn
tt,-1.345,"[-1.963, -0.728]",0.617,-4.350,0.000,91,1.100,148471668.367,0.139,-1.000,-0.345,0,0,fn
c,-7.013,"[-10.063, -3.962]",3.051,-4.588,0.000,91,1.100,148471668.367,0.139,-6.000,-1.013,0,0,fn
s,-3.551,"[-5.156, -1.946]",1.605,-4.416,0.000,91,1.100,148471668.367,0.139,-3.000,-0.551,0,0,fn
k0,-0.675,"[-1.467, 0.117]",0.792,-1.700,0.094,91,1.100,148471668.367,0.139,0.000,-0.675,0,1,fp
k1,-0.194,"[-1.33, 0.941]",1.135,-0.341,0.734,91,1.100,148471668.367,0.139,0.000,-0.194,0,0,fp
k2,0.046,"[-0.558, 0.65]",0.604,0.153,0.879,91,1.100,148471668.367,0.139,0.000,0.046,0,0,fp
k3,-0.241,"[-1.001, 0.519]",0.760,-0.633,0.529,91,1.100,148471668.367,0.139,0.000,-0.241,0,0,fp
k4,-0.014,"[-0.467, 0.439]",0.453,-0.062,0.951,91,1.100,148471668.367,0.139,0.000,-0.014,0,0,fp
k5,0.037,"[-0.742, 0.816]",0.779,0.094,0.925,91,1.100,148471668.367,0.139,0.000,0.037,0,0,fp
vot,0.192,,,,,91,1.100,148471668.367,0.139,0.167,0.025,0,0,fn
tt,-1.091,"[-1.768, -0.413]",0.678,-3.213,0.002,91,1.200,349983908.418,0.234,-1.000,-0.091,0,0,fn
c,-5.540,"[-8.84, -2.24]",3.300,-3.351,0.001,91,1.200,349983908.418,0.234,-6.000,0.460,0,0,fn
s,-2.598,"[-4.178, -1.018]",1.580,-3.282,0.002,91,1.200,349983908.418,0.234,-3.000,0.402,0,0,fn
k0,-0.307,"[-1.15, 0.535]",0.843,-0.728,0.469,91,1.200,349983908.418,0.234,0.000,-0.307,0,0,fp
k1,-0.847,"[-2.331, 0.637]",1.484,-1.139,0.259,91,1.200,349983908.418,0.234,0.000,-0.847,0,0,fp
k2,-0.461,"[-1.274, 0.352]",0.813,-1.131,0.262,91,1.200,349983908.418,0.234,0.000,-0.461,0,0,fp
k3,-0.605,"[-1.627, 0.418]",1.022,-1.180,0.242,91,1.200,349983908.418,0.234,0.000,-0.605,0,0,fp
k4,-0.029,"[-0.622, 0.563]",0.592,-0.099,0.922,91,1.200,349983908.418,0.234,0.000,-0.029,0,0,fp
k5,0.193,"[-0.773, 1.159]",0.966,0.399,0.691,91,1.200,349983908.418,0.234,0.000,0.193,0,0,fp
vot,0.197,,,,,91,1.200,349983908.418,0.234,0.167,0.030,0,0,fn
