stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,25.946,2.023,0.000,0,9,2170142905.250,483837009.583,76
refined,52.918,2.023,0.000,0,9,2170142905.250,267643749.066,76
