stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.043,-6.792,-2.939,0.643,-1.928,1.433,-1.672,-0.658,0.672,673821442.963,-0.006
norefined,2,-0.450,-6.782,-2.964,0.599,-1.953,1.399,-1.674,-0.676,0.635,359008242.864,0.066
norefined,3,-0.946,-6.757,-2.976,0.592,-1.922,1.387,-1.639,-0.642,0.627,206355866.386,0.140
norefined,4,-1.334,-6.749,-3.022,0.554,-1.759,1.442,-1.468,-0.454,0.589,246361762.089,0.198
norefined,5,-0.866,-6.796,-3.135,0.507,-1.756,1.471,-1.426,-0.363,0.541,195870024.871,0.127
norefined,6,-1.348,-6.772,-3.090,0.542,-1.684,1.462,-1.350,-0.320,0.575,227547795.710,0.199
norefined,7,-0.876,-6.821,-3.194,0.496,-1.682,1.489,-1.309,-0.235,0.528,182950900.559,0.128
norefined,8,-1.359,-6.799,-3.140,0.534,-1.615,1.474,-1.238,-0.203,0.562,212509768.041,0.200
norefined,9,-0.885,-6.849,-3.238,0.489,-1.615,1.500,-1.197,-0.122,0.515,172083908.844,0.129
norefined,10,-1.369,-6.828,-3.178,0.528,-1.552,1.480,-1.131,-0.099,0.547,199929879.191,0.201
refined,11,-0.885,-6.849,-3.238,0.489,-1.615,1.500,-1.197,-0.122,0.515,172083908.844,0.129
refined,12,-0.674,-3.705,-1.749,-0.262,0.208,-0.280,0.365,0.881,-0.294,200011194.103,0.182
refined,13,-0.809,-4.763,-2.353,-0.308,-0.349,0.166,-0.078,0.584,0.058,80464194.341,0.170
refined,14,-0.992,-5.934,-2.973,-0.252,-0.388,0.301,-0.230,0.585,0.189,75730653.936,0.167
refined,15,-1.060,-6.359,-3.206,-0.237,-0.323,0.279,-0.261,0.632,0.168,75282538.286,0.167
refined,16,-1.100,-6.576,-3.323,-0.230,-0.296,0.285,-0.289,0.655,0.137,75169934.555,0.167
refined,17,-1.122,-6.704,-3.389,-0.228,-0.278,0.287,-0.305,0.668,0.120,75135280.822,0.167
refined,18,-1.135,-6.778,-3.427,-0.226,-0.268,0.289,-0.316,0.675,0.109,75123887.721,0.168
refined,19,-1.143,-6.823,-3.450,-0.225,-0.263,0.290,-0.322,0.680,0.103,75119991.404,0.168
refined,20,-1.148,-6.850,-3.463,-0.224,-0.259,0.291,-0.326,0.683,0.099,75118625.521,0.168
