attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.218,"[-1.986, -0.449]",0.769,-2.870,0.017,30,0.250,17694470.177,0.090,-1.000,-0.218,0,0,fn
c,-8.149,"[-13.603, -2.695]",5.454,-2.708,0.022,30,0.250,17694470.177,0.090,-6.000,-2.149,0,0,fn
s,-3.579,"[-5.656, -1.502]",2.077,-3.123,0.011,30,0.250,17694470.177,0.090,-3.000,-0.579,0,0,fn
k0,-0.917,"[-2.907, 1.072]",1.990,-0.836,0.423,30,0.250,17694470.177,0.090,0.000,-0.917,0,0,fp
k1,-0.481,"[-2.063, 1.101]",1.582,-0.551,0.594,30,0.250,17694470.177,0.090,0.000,-0.481,0,0,fp
k2,-0.159,"[-2.388, 2.07]",2.229,-0.129,0.900,30,0.250,17694470.177,0.090,0.000,-0.159,0,0,fp
k3,1.077,"[-0.503, 2.656]",1.579,1.236,0.245,30,0.250,17694470.177,0.090,0.000,1.077,0,0,fp
k4,-0.194,"[-1.652, 1.264]",1.458,-0.241,0.815,30,0.250,17694470.177,0.090,0.000,-0.194,0,0,fp
k5,0.386,"[-1.766, 2.538]",2.152,0.325,0.752,30,0.250,17694470.177,0.090,0.000,0.386,0,0,fp
vot,0.149,,,,,30,0.250,17694470.177,0.090,0.167,-0.017,0,0,fn
tt,-0.756,"[-1.05, -0.461]",0.295,-4.359,0.000,30,0.500,37126121.718,0.091,-1.000,0.244,0,0,fn
c,-4.522,"[-6.136, -2.909]",1.614,-4.761,0.000,30,0.500,37126121.718,0.091,-6.000,1.478,0,0,fn
s,-2.012,"[-2.766, -1.259]",0.754,-4.537,0.000,30,0.500,37126121.718,0.091,-3.000,0.988,0,0,fn
k0,-0.135,"[-0.728, 0.459]",0.593,-0.386,0.703,30,0.500,37126121.718,0.091,0.000,-0.135,0,0,fp
k1,-0.564,"[-0.987, -0.14]",0.424,-2.260,0.031,30,0.500,37126121.718,0.091,0.000,-0.564,0,1,fp
k2,0.207,"[-0.446, 0.859]",0.653,0.538,0.595,30,0.500,37126121.718,0.091,0.000,0.207,0,0,fp
k3,0.371,"[-0.192, 0.933]",0.562,1.120,0.272,30,0.500,37126121.718,0.091,0.000,0.371,0,0,fp
k4,0.455,"[0.046, 0.863]",0.408,1.892,0.069,30,0.500,37126121.718,0.091,0.000,0.455,0,1,fp
k5,-0.011,"[-0.69, 0.667]",0.678,-0.028,0.978,30,0.500,37126121.718,0.091,0.000,-0.011,0,0,fp
vot,0.167,,,,,30,0.500,37126121.718,0.091,0.167,0.000,0,0,fn
tt,-1.148,"[-1.651, -0.645]",0.503,-3.826,0.000,30,0.750,75118625.521,0.103,-1.000,-0.148,0,0,fn
c,-6.850,"[-9.519, -4.18]",2.669,-4.304,0.000,30,0.750,75118625.521,0.103,-6.000,-0.850,0,0,fn
s,-3.463,"[-4.86, -2.066]",1.397,-4.158,0.000,30,0.750,75118625.521,0.103,-3.000,-0.463,0,0,fn
k0,-0.224,"[-0.904, 0.456]",0.680,-0.552,0.583,30,0.750,75118625.521,0.103,0.000,-0.224,0,0,fp
k1,-0.259,"[-0.846, 0.327]",0.586,-0.742,0.462,30,0.750,75118625.521,0.103,0.000,-0.259,0,0,fp
k2,0.291,"[-0.819, 1.402]",1.111,0.440,0.662,30,0.750,75118625.521,0.103,0.000,0.291,0,0,fp
k3,-0.326,"[-0.956, 0.304]",0.630,-0.867,0.390,30,0.750,75118625.521,0.103,0.000,-0.326,0,0,fp
k4,0.683,"[-0.015, 1.381]",0.698,1.641,0.107,30,0.750,75118625.521,0.103,0.000,0.683,0,0,fp
k5,0.099,"[-0.661, 0.858]",0.760,0.218,0.829,30,0.750,75118625.521,0.103,0.000,0.099,0,0,fp
vot,0.168,,,,,30,0.750,75118625.521,0.103,0.167,0.001,0,0,fn
