stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.043,-6.792,-2.939,0.643,-1.928,1.433,-1.672,-0.658,0.672,280426770.512,-0.006
norefined,2,-0.443,-6.775,-2.985,0.593,-1.962,1.403,-1.651,-0.708,0.613,175053014.698,0.065
norefined,3,-0.926,-6.789,-2.973,0.603,-1.920,1.322,-1.568,-0.689,0.595,103692043.696,0.136
norefined,4,-1.371,-6.818,-2.907,0.632,-1.841,1.251,-1.415,-0.589,0.632,129227596.514,0.201
norefined,5,-0.913,-6.869,-3.030,0.586,-1.897,1.241,-1.342,-0.496,0.578,92592236.369,0.133
norefined,6,-1.370,-6.888,-2.948,0.622,-1.807,1.179,-1.221,-0.428,0.621,113139679.796,0.199
norefined,7,-0.908,-6.936,-3.066,0.579,-1.858,1.173,-1.148,-0.337,0.566,83196030.971,0.131
norefined,8,-1.367,-6.953,-2.977,0.616,-1.760,1.115,-1.039,-0.282,0.610,99489675.846,0.197
norefined,9,-0.904,-6.999,-3.091,0.576,-1.805,1.112,-0.965,-0.193,0.553,74902364.448,0.129
norefined,10,-1.363,-7.015,-2.996,0.612,-1.702,1.056,-0.863,-0.147,0.596,87584839.715,0.194
refined,11,-0.904,-6.999,-3.091,0.576,-1.805,1.112,-0.965,-0.193,0.553,74902364.448,0.129
refined,12,-1.232,-8.235,-3.750,-0.699,-0.157,-0.295,1.147,-0.433,-0.014,18635646.648,0.150
refined,13,-1.207,-7.898,-3.430,-1.028,-0.524,-0.042,1.053,-0.053,0.452,17897546.238,0.153
refined,14,-1.205,-8.045,-3.554,-0.862,-0.462,-0.177,1.061,-0.229,0.293,17716380.664,0.150
refined,15,-1.217,-8.112,-3.560,-0.942,-0.477,-0.152,1.080,-0.169,0.394,17698987.454,0.150
refined,16,-1.216,-8.132,-3.575,-0.905,-0.480,-0.158,1.075,-0.201,0.369,17695401.379,0.149
refined,17,-1.217,-8.140,-3.575,-0.925,-0.478,-0.160,1.077,-0.188,0.388,17694678.624,0.150
refined,18,-1.217,-8.147,-3.579,-0.915,-0.481,-0.158,1.077,-0.195,0.383,17694517.058,0.149
refined,19,-1.217,-8.147,-3.578,-0.920,-0.480,-0.160,1.076,-0.192,0.387,17694479.589,0.149
refined,20,-1.218,-8.149,-3.579,-0.917,-0.481,-0.159,1.077,-0.194,0.386,17694470.177,0.149
