stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.883,1.765,0.000,57,0,9,1942919801.641,172083908.844
refined,132.612,1.765,0.000,57,0,9,1942919801.641,75118625.521
