stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.043,-6.792,-2.939,0.643,-1.928,1.433,-1.672,-0.658,0.672,718549683.254,-0.006
norefined,2,-0.452,-6.768,-2.962,0.634,-1.963,1.391,-1.683,-0.640,0.683,398362506.999,0.067
norefined,3,-0.939,-6.746,-2.952,0.667,-1.947,1.333,-1.647,-0.571,0.718,178678212.458,0.139
norefined,4,-1.401,-6.744,-2.906,0.686,-1.864,1.285,-1.554,-0.446,0.753,202878347.435,0.208
norefined,5,-0.945,-6.795,-3.046,0.612,-1.848,1.311,-1.511,-0.397,0.658,160767895.023,0.139
norefined,6,-1.410,-6.791,-2.980,0.643,-1.771,1.260,-1.429,-0.295,0.701,185373841.347,0.208
norefined,7,-0.948,-6.843,-3.107,0.575,-1.759,1.285,-1.387,-0.250,0.611,146820280.767,0.139
norefined,8,-1.415,-6.837,-3.029,0.614,-1.685,1.233,-1.310,-0.162,0.660,171220264.954,0.207
norefined,9,-0.949,-6.889,-3.146,0.549,-1.676,1.258,-1.268,-0.121,0.573,135146785.843,0.138
norefined,10,-1.417,-6.881,-3.061,0.594,-1.605,1.207,-1.195,-0.043,0.625,159029602.439,0.206
refined,11,-0.949,-6.889,-3.146,0.549,-1.676,1.258,-1.268,-0.121,0.573,135146785.843,0.138
refined,12,-0.645,-3.575,-1.583,-0.283,0.020,-0.078,1.162,0.598,-0.358,95808071.158,0.180
refined,13,-0.589,-3.470,-1.585,-0.123,-0.514,0.126,0.399,0.350,-0.190,40362966.293,0.170
refined,14,-0.715,-4.289,-1.884,-0.101,-0.559,0.204,0.384,0.436,-0.075,37301235.695,0.167
refined,15,-0.745,-4.463,-1.975,-0.117,-0.569,0.218,0.371,0.452,-0.028,37138632.311,0.167
refined,16,-0.752,-4.504,-2.000,-0.128,-0.567,0.213,0.371,0.455,-0.015,37127509.295,0.167
refined,17,-0.755,-4.517,-2.008,-0.132,-0.565,0.210,0.371,0.455,-0.012,37126316.474,0.167
refined,18,-0.755,-4.521,-2.011,-0.134,-0.564,0.208,0.371,0.455,-0.011,37126150.476,0.167
refined,19,-0.756,-4.522,-2.012,-0.134,-0.564,0.207,0.371,0.455,-0.011,37126125.534,0.167
refined,20,-0.756,-4.522,-2.012,-0.135,-0.564,0.207,0.371,0.455,-0.011,37126121.718,0.167
