attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.136,"[-1.82, -0.451]",0.684,-2.768,0.007,8.583,ngd,26,390242086.592,0.201,-1.000,-0.136,0,0,fn
c,-6.964,"[-11.057, -2.871]",4.093,-2.838,0.006,8.583,ngd,26,390242086.592,0.201,-6.000,-0.964,0,0,fn
s,-4.707,"[-7.432, -1.981]",2.725,-2.880,0.005,8.583,ngd,26,390242086.592,0.201,-3.000,-1.707,0,0,fn
k0,-0.738,"[-1.986, 0.51]",1.248,-0.987,0.327,8.583,ngd,26,390242086.592,0.201,0.000,-0.738,0,0,fp
k1,1.687,"[0.302, 3.073]",1.386,2.031,0.046,8.583,ngd,26,390242086.592,0.201,0.000,1.687,0,1,fp
k2,-0.575,"[-1.455, 0.304]",0.880,-1.091,0.279,8.583,ngd,26,390242086.592,0.201,0.000,-0.575,0,0,fp
k3,0.284,"[-1.264, 1.833]",1.548,0.306,0.760,8.583,ngd,26,390242086.592,0.201,0.000,0.284,0,0,fp
k4,0.996,"[-0.141, 2.133]",1.137,1.461,0.149,8.583,ngd,26,390242086.592,0.201,0.000,0.996,0,0,fp
k5,-1.335,"[-2.539, -0.132]",1.204,-1.850,0.069,8.583,ngd,26,390242086.592,0.201,0.000,-1.335,0,1,fp
vot,0.163,,,,,8.583,ngd,26,390242086.592,0.201,0.167,-0.004,0,0,fn
tt,-1.208,"[-1.725, -0.691]",0.517,-3.896,0.000,9.113,lm,26,189966262.682,0.140,-1.000,-0.208,0,0,fn
c,-7.121,"[-10.209, -4.033]",3.088,-3.846,0.000,9.113,lm,26,189966262.682,0.140,-6.000,-1.121,0,0,fn
s,-3.601,"[-5.222, -1.979]",1.622,-3.703,0.000,9.113,lm,26,189966262.682,0.140,-3.000,-0.601,0,0,fn
k0,-0.604,"[-1.301, 0.093]",0.697,-1.446,0.153,9.113,lm,26,189966262.682,0.140,0.000,-0.604,0,0,fp
k1,-0.380,"[-1.045, 0.286]",0.665,-0.952,0.345,9.113,lm,26,189966262.682,0.140,0.000,-0.380,0,0,fp
k2,0.278,"[-0.294, 0.849]",0.572,0.811,0.421,9.113,lm,26,189966262.682,0.140,0.000,0.278,0,0,fp
k3,0.440,"[-0.368, 1.248]",0.808,0.907,0.367,9.113,lm,26,189966262.682,0.140,0.000,0.440,0,0,fp
k4,0.484,"[-0.135, 1.103]",0.619,1.303,0.197,9.113,lm,26,189966262.682,0.140,0.000,0.484,0,0,fp
k5,-0.418,"[-1.128, 0.291]",0.709,-0.984,0.329,9.113,lm,26,189966262.682,0.140,0.000,-0.418,0,0,fp
vot,0.170,,,,,9.113,lm,26,189966262.682,0.140,0.167,0.003,0,0,fn
tt,-1.232,"[-1.766, -0.699]",0.533,-3.853,0.000,17.474,ngd+lm,26,189927669.507,0.140,-1.000,-0.232,0,0,fn
c,-7.292,"[-10.486, -4.098]",3.194,-3.808,0.000,17.474,ngd+lm,26,189927669.507,0.140,-6.000,-1.292,0,0,fn
s,-3.669,"[-5.338, -1.999]",1.670,-3.665,0.000,17.474,ngd+lm,26,189927669.507,0.140,-3.000,-0.669,0,0,fn
k0,-0.591,"[-1.301, 0.118]",0.710,-1.390,0.169,17.474,ngd+lm,26,189927669.507,0.140,0.000,-0.591,0,0,fp
k1,-0.389,"[-1.065, 0.287]",0.676,-0.959,0.341,17.474,ngd+lm,26,189927669.507,0.140,0.000,-0.389,0,0,fp
k2,0.277,"[-0.306, 0.859]",0.583,0.793,0.431,17.474,ngd+lm,26,189927669.507,0.140,0.000,0.277,0,0,fp
k3,0.420,"[-0.396, 1.236]",0.816,0.858,0.394,17.474,ngd+lm,26,189927669.507,0.140,0.000,0.420,0,0,fp
k4,0.520,"[-0.119, 1.158]",0.639,1.357,0.179,17.474,ngd+lm,26,189927669.507,0.140,0.000,0.520,0,0,fp
k5,-0.479,"[-1.213, 0.256]",0.735,-1.087,0.281,17.474,ngd+lm,26,189927669.507,0.140,0.000,-0.479,0,0,fp
vot,0.169,,,,,17.474,ngd+lm,26,189927669.507,0.140,0.167,0.002,0,0,fn
