stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.687,"[-3.2, -0.175]",1.513,-2.227,0.029
norefined,c,-7.316,"[-13.857, -0.775]",6.541,-2.232,0.029
norefined,s,-3.896,"[-7.446, -0.346]",3.550,-2.191,0.032
norefined,k0,0.699,"[-1.119, 2.517]",1.818,0.768,0.445
norefined,k1,-0.120,"[-1.915, 1.675]",1.795,-0.133,0.894
norefined,k2,-0.244,"[-1.562, 1.074]",1.318,-0.370,0.713
norefined,k3,-0.022,"[-1.668, 1.623]",1.646,-0.027,0.979
norefined,k4,0.278,"[-1.05, 1.606]",1.328,0.417,0.678
norefined,k5,-1.409,"[-3.391, 0.574]",1.983,-1.418,0.161
refined,tt,-1.135,"[-1.977, -0.293]",0.842,-2.690,0.009
refined,c,-5.715,"[-9.833, -1.597]",4.118,-2.770,0.007
refined,s,-2.461,"[-4.123, -0.799]",1.662,-2.956,0.004
refined,k0,-0.495,"[-1.437, 0.448]",0.943,-1.047,0.299
refined,k1,-0.341,"[-1.581, 0.899]",1.240,-0.549,0.585
refined,k2,-0.577,"[-1.719, 0.565]",1.142,-1.008,0.317
refined,k3,-0.286,"[-1.514, 0.943]",1.228,-0.464,0.644
refined,k4,-0.086,"[-0.925, 0.753]",0.839,-0.205,0.838
refined,k5,-0.421,"[-1.466, 0.624]",1.045,-0.804,0.424
