stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.524,"[-0.91, -0.139]",0.385,-2.716,0.008
norefined,c,-5.298,"[-9.419, -1.176]",4.122,-2.565,0.013
norefined,s,-3.517,"[-6.33, -0.704]",2.813,-2.496,0.015
norefined,k0,0.146,"[-1.133, 1.425]",1.279,0.228,0.820
norefined,k1,-0.772,"[-2.194, 0.65]",1.422,-1.084,0.282
norefined,k2,-1.132,"[-3.001, 0.738]",1.870,-1.208,0.231
norefined,k3,-0.752,"[-1.945, 0.442]",1.194,-1.257,0.213
norefined,k4,0.911,"[-0.259, 2.082]",1.171,1.554,0.125
norefined,k5,0.585,"[-0.942, 2.112]",1.527,0.765,0.447
refined,tt,-0.635,"[-0.903, -0.367]",0.268,-4.724,0.000
refined,c,-4.401,"[-6.197, -2.604]",1.796,-4.890,0.000
refined,s,-1.896,"[-2.65, -1.143]",0.753,-5.025,0.000
refined,k0,0.522,"[-0.165, 1.209]",0.687,1.518,0.134
refined,k1,0.295,"[-0.15, 0.74]",0.445,1.324,0.190
refined,k2,-0.247,"[-1.062, 0.568]",0.815,-0.604,0.548
refined,k3,-0.365,"[-0.899, 0.169]",0.534,-1.364,0.177
refined,k4,0.397,"[-0.18, 0.974]",0.577,1.373,0.174
refined,k5,0.425,"[-0.299, 1.15]",0.724,1.172,0.245
