stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,9.973,2.023,0.000,0,9,2342824960.268,1001381081.352,76
refined,25.913,2.023,0.000,0,9,2342824960.268,522852223.896,76
