stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,15.638,1.727,0.000,0,9,3464521764.017,1117379358.108,76
refined,39.881,1.727,0.000,0,9,3464521764.017,544984181.547,76
