stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.570,1.727,0.000,0,9,3797782846.143,1569453474.374,76
refined,13.898,1.727,0.000,0,9,3797782846.143,1324720037.499,76
