stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.107,"[-2.278, 0.063]",1.170,-1.578,0.119
norefined,c,-7.164,"[-14.097, -0.231]",6.933,-1.724,0.089
norefined,s,-2.215,"[-4.986, 0.556]",2.771,-1.333,0.187
norefined,k0,0.698,"[-0.783, 2.18]",1.482,0.786,0.435
norefined,k1,0.315,"[-0.852, 1.483]",1.167,0.451,0.654
norefined,k2,0.652,"[-0.705, 2.008]",1.357,0.801,0.426
norefined,k3,0.054,"[-1.401, 1.508]",1.454,0.062,0.951
norefined,k4,-0.728,"[-2.725, 1.269]",1.997,-0.608,0.545
norefined,k5,0.579,"[-0.931, 2.089]",1.510,0.640,0.525
refined,tt,-6.731,"[-15.734, 2.272]",9.003,-1.247,0.217
refined,c,-41.999,"[-97.523, 13.524]",55.524,-1.262,0.211
refined,s,-28.498,"[-66.317, 9.321]",37.819,-1.257,0.213
refined,k0,-1.266,"[-3.558, 1.026]",2.292,-0.921,0.360
refined,k1,-4.246,"[-9.631, 1.138]",5.384,-1.315,0.193
refined,k2,-6.196,"[-15.069, 2.678]",8.873,-1.165,0.248
refined,k3,7.704,"[-2.581, 17.989]",10.285,1.249,0.216
refined,k4,3.353,"[-2.078, 8.785]",5.432,1.030,0.307
refined,k5,7.635,"[-2.827, 18.096]",10.461,1.217,0.228
