stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.998,-5.470,-3.109,1.795,-0.114,1.508,0.305,-0.380,-0.760,928315983.688,0.365
norefined,2,-1.623,-5.582,-3.223,1.645,-0.220,1.443,0.170,-0.439,-0.915,670425389.168,0.291
norefined,3,-1.229,-5.705,-3.231,1.459,-0.318,1.406,0.064,-0.439,-1.067,479229134.370,0.216
norefined,4,-0.822,-5.808,-3.214,1.254,-0.408,1.360,0.018,-0.371,-1.183,491378205.382,0.141
norefined,5,-1.309,-5.784,-3.170,1.210,-0.422,1.310,0.066,-0.326,-1.149,441963288.097,0.226
norefined,6,-0.880,-5.884,-3.143,1.037,-0.492,1.291,0.009,-0.254,-1.257,427972104.299,0.150
norefined,7,-1.364,-5.855,-3.103,0.995,-0.489,1.244,0.062,-0.189,-1.210,411311783.494,0.233
norefined,8,-0.921,-5.952,-3.078,0.850,-0.545,1.238,0.001,-0.118,-1.312,386925499.033,0.155
norefined,9,-1.403,-5.915,-3.045,0.811,-0.527,1.196,0.054,-0.044,-1.257,386925960.100,0.237
norefined,10,-0.949,-6.010,-3.026,0.690,-0.571,1.195,-0.009,0.023,-1.355,359011586.203,0.158
refined,11,-0.949,-6.010,-3.026,0.690,-0.571,1.195,-0.009,0.023,-1.355,359011586.203,0.158
refined,12,-0.787,-2.842,-1.513,-0.338,-0.142,0.134,-0.187,1.247,-1.333,319075471.792,0.277
refined,13,-0.992,-4.478,-2.246,-0.185,-0.318,0.385,-0.253,1.252,-1.403,244654223.684,0.222
refined,14,-1.206,-5.847,-2.998,-0.263,-0.247,0.556,-0.419,1.306,-1.290,234555895.594,0.206
refined,15,-1.362,-6.655,-3.486,-0.348,-0.174,0.652,-0.534,1.411,-1.307,233313055.855,0.205
refined,16,-1.424,-6.957,-3.671,-0.380,-0.144,0.678,-0.567,1.451,-1.333,233184648.761,0.205
refined,17,-1.443,-7.054,-3.729,-0.391,-0.134,0.687,-0.573,1.462,-1.343,233172587.020,0.205
refined,18,-1.449,-7.083,-3.747,-0.394,-0.131,0.690,-0.575,1.466,-1.347,233171440.520,0.205
refined,19,-1.451,-7.092,-3.752,-0.395,-0.130,0.692,-0.575,1.467,-1.348,233171329.633,0.205
refined,20,-1.452,-7.095,-3.754,-0.395,-0.130,0.692,-0.575,1.467,-1.349,233171318.817,0.205
