attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.066,"[-1.616, -0.516]",0.550,-3.230,0.002,99,0.150,203247659.793,0.146,-1.000,-0.066,0,0,fn
c,-6.755,"[-10.306, -3.204]",3.551,-3.173,0.002,99,0.150,203247659.793,0.146,-6.000,-0.755,0,0,fn
s,-3.457,"[-5.333, -1.58]",1.876,-3.073,0.003,99,0.150,203247659.793,0.146,-3.000,-0.457,0,0,fn
k0,-0.875,"[-1.959, 0.21]",1.084,-1.346,0.183,99,0.150,203247659.793,0.146,0.000,-0.875,0,0,fp
k1,0.001,"[-0.532, 0.535]",0.533,0.004,0.997,99,0.150,203247659.793,0.146,0.000,0.001,0,0,fp
k2,-0.303,"[-1.1, 0.494]",0.797,-0.635,0.528,99,0.150,203247659.793,0.146,0.000,-0.303,0,0,fp
k3,0.321,"[-0.529, 1.172]",0.851,0.630,0.531,99,0.150,203247659.793,0.146,0.000,0.321,0,0,fp
k4,0.682,"[-0.359, 1.722]",1.040,1.093,0.278,99,0.150,203247659.793,0.146,0.000,0.682,0,0,fp
k5,-0.058,"[-0.888, 0.772]",0.830,-0.116,0.908,99,0.150,203247659.793,0.146,0.000,-0.058,0,0,fp
vot,0.158,,,,,99,0.150,203247659.793,0.146,0.167,-0.009,0,0,fn
tt,-0.833,"[-1.334, -0.333]",0.500,-2.780,0.007,99,0.200,336092966.005,0.185,-1.000,0.167,0,0,fn
c,-5.355,"[-8.489, -2.221]",3.134,-2.850,0.006,99,0.200,336092966.005,0.185,-6.000,0.645,0,0,fn
s,-2.518,"[-3.991, -1.044]",1.474,-2.849,0.006,99,0.200,336092966.005,0.185,-3.000,0.482,0,0,fn
k0,0.220,"[-0.929, 1.369]",1.149,0.319,0.750,99,0.200,336092966.005,0.185,0.000,0.220,0,0,fp
k1,-0.043,"[-0.659, 0.573]",0.616,-0.117,0.908,99,0.200,336092966.005,0.185,0.000,-0.043,0,0,fp
k2,-0.525,"[-1.393, 0.342]",0.868,-1.010,0.316,99,0.200,336092966.005,0.185,0.000,-0.525,0,0,fp
k3,0.318,"[-0.682, 1.318]",1.000,0.531,0.597,99,0.200,336092966.005,0.185,0.000,0.318,0,0,fp
k4,-0.781,"[-2.178, 0.615]",1.396,-0.933,0.354,99,0.200,336092966.005,0.185,0.000,-0.781,0,0,fp
k5,-0.310,"[-1.343, 0.723]",1.033,-0.501,0.618,99,0.200,336092966.005,0.185,0.000,-0.310,0,0,fp
vot,0.156,,,,,99,0.200,336092966.005,0.185,0.167,-0.011,0,0,fn
tt,-0.831,"[-1.22, -0.441]",0.389,-3.558,0.001,99,0.250,430097059.503,0.217,-1.000,0.169,0,0,fn
c,-3.754,"[-5.464, -2.043]",1.711,-3.660,0.000,99,0.250,430097059.503,0.217,-6.000,2.246,0,0,fn
s,-1.974,"[-2.927, -1.02]",0.954,-3.453,0.001,99,0.250,430097059.503,0.217,-3.000,1.026,0,0,fn
k0,0.345,"[-0.309, 0.998]",0.653,0.880,0.382,99,0.250,430097059.503,0.217,0.000,0.345,0,0,fp
k1,-0.027,"[-0.535, 0.482]",0.508,-0.087,0.931,99,0.250,430097059.503,0.217,0.000,-0.027,0,0,fp
k2,0.072,"[-0.623, 0.767]",0.695,0.172,0.864,99,0.250,430097059.503,0.217,0.000,0.072,0,0,fp
k3,-0.650,"[-1.378, 0.078]",0.728,-1.489,0.141,99,0.250,430097059.503,0.217,0.000,-0.650,0,0,fp
k4,0.487,"[-0.278, 1.253]",0.765,1.061,0.292,99,0.250,430097059.503,0.217,0.000,0.487,0,0,fp
k5,0.580,"[-0.24, 1.4]",0.820,1.180,0.242,99,0.250,430097059.503,0.217,0.000,0.580,0,0,fp
vot,0.221,,,,,99,0.250,430097059.503,0.217,0.167,0.055,0,0,fn
