stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,40.403,1.727,0.000,0,9,3531745480.835,549494524.063,76
refined,53.686,1.727,0.000,0,9,3531745480.835,430097059.502,76
