stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,24.928,2.023,0.000,76,0,9,2056136170.996,472840598.965
refined,67.120,2.023,0.000,76,0,9,2056136170.996,205283363.499
