stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.106,-4.484,-4.570,-0.115,1.101,0.365,-1.826,1.129,1.213,5765051497.146,-0.024
norefined,2,-0.375,-4.517,-4.570,-0.138,1.054,0.327,-1.875,1.056,1.139,3228897863.405,0.083
norefined,3,-0.865,-4.533,-4.540,-0.148,1.027,0.321,-1.880,1.005,1.069,2009923370.173,0.191
norefined,4,-1.334,-4.559,-4.476,-0.114,0.990,0.342,-1.823,0.971,0.935,1533248554.539,0.293
norefined,5,-1.657,-4.678,-4.348,-0.126,0.866,0.310,-1.774,0.818,0.665,1438613415.732,0.354
norefined,6,-1.178,-4.791,-4.387,-0.137,0.855,0.300,-1.791,0.787,0.595,1418461627.185,0.246
norefined,7,-1.590,-4.852,-4.262,-0.097,0.779,0.319,-1.716,0.688,0.401,1328866490.003,0.328
norefined,8,-1.110,-4.960,-4.301,-0.084,0.759,0.322,-1.722,0.641,0.342,1319371981.687,0.224
norefined,9,-1.522,-5.013,-4.171,-0.013,0.682,0.356,-1.637,0.551,0.160,1225926310.961,0.304
norefined,10,-1.042,-5.114,-4.207,0.029,0.666,0.380,-1.631,0.498,0.112,1223634025.728,0.204
refined,11,-1.042,-5.114,-4.207,0.029,0.666,0.380,-1.631,0.498,0.112,1223634025.728,0.204
refined,12,-0.218,-2.310,0.565,0.186,0.451,-1.042,1.985,-0.671,0.150,2824029809.957,0.094
refined,13,-0.028,0.546,-0.994,-0.134,0.200,0.602,-1.102,0.680,-0.226,3414967162.892,-0.052
refined,14,-0.146,-1.175,-0.058,-0.071,0.256,-0.171,0.736,-0.164,0.193,889705808.767,0.125
refined,15,-0.152,-0.869,-0.480,0.016,0.327,-0.041,0.216,0.169,-0.022,549935405.508,0.175
refined,16,-0.163,-0.948,-0.480,0.033,0.341,-0.063,0.254,0.158,-0.010,545700783.907,0.172
refined,17,-0.164,-0.958,-0.484,0.032,0.344,-0.061,0.254,0.160,-0.011,545646689.195,0.171
refined,18,-0.164,-0.959,-0.484,0.032,0.345,-0.060,0.254,0.160,-0.011,545645018.194,0.171
refined,19,-0.165,-0.960,-0.484,0.032,0.345,-0.060,0.254,0.160,-0.011,545644966.838,0.171
refined,20,-0.165,-0.960,-0.484,0.032,0.345,-0.060,0.254,0.160,-0.011,545644965.263,0.171
