attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.996,"[-1.246, -0.747]",0.249,-7.972,0.000,91,0.150,61663846.066,0.079,-1.000,0.004,0,0,fn
c,-5.869,"[-7.316, -4.423]",1.446,-8.100,0.000,91,0.150,61663846.066,0.079,-6.000,0.131,0,0,fn
s,-2.709,"[-3.367, -2.051]",0.658,-8.217,0.000,91,0.150,61663846.066,0.079,-3.000,0.291,0,0,fn
k0,-0.248,"[-0.663, 0.167]",0.415,-1.194,0.237,91,0.150,61663846.066,0.079,0.000,-0.248,0,0,fp
k1,-0.173,"[-0.493, 0.146]",0.319,-1.083,0.282,91,0.150,61663846.066,0.079,0.000,-0.173,0,0,fp
k2,0.338,"[0.096, 0.58]",0.242,2.785,0.007,91,0.150,61663846.066,0.079,0.000,0.338,0,1,fp
k3,0.122,"[-0.133, 0.376]",0.255,0.954,0.344,91,0.150,61663846.066,0.079,0.000,0.122,0,0,fp
k4,-0.033,"[-0.271, 0.205]",0.238,-0.279,0.781,91,0.150,61663846.066,0.079,0.000,-0.033,0,0,fp
k5,0.122,"[-0.134, 0.377]",0.256,0.950,0.346,91,0.150,61663846.066,0.079,0.000,0.122,0,0,fp
vot,0.170,,,,,91,0.150,61663846.066,0.079,0.167,0.003,0,0,fn
tt,-1.085,"[-1.458, -0.712]",0.373,-5.812,0.000,91,0.200,96330163.081,0.097,-1.000,-0.085,0,0,fn
c,-6.432,"[-8.574, -4.289]",2.142,-5.993,0.000,91,0.200,96330163.081,0.097,-6.000,-0.432,0,0,fn
s,-3.336,"[-4.396, -2.276]",1.060,-6.282,0.000,91,0.200,96330163.081,0.097,-3.000,-0.336,0,0,fn
k0,0.201,"[-0.376, 0.778]",0.577,0.697,0.488,91,0.200,96330163.081,0.097,0.000,0.201,0,0,fp
k1,0.008,"[-0.441, 0.457]",0.449,0.036,0.971,91,0.200,96330163.081,0.097,0.000,0.008,0,0,fp
k2,-0.198,"[-0.523, 0.128]",0.325,-1.213,0.229,91,0.200,96330163.081,0.097,0.000,-0.198,0,0,fp
k3,-0.333,"[-0.665, -0.001]",0.332,-2.001,0.049,91,0.200,96330163.081,0.097,0.000,-0.333,0,1,fp
k4,0.158,"[-0.172, 0.489]",0.331,0.955,0.343,91,0.200,96330163.081,0.097,0.000,0.158,0,0,fp
k5,0.259,"[-0.091, 0.609]",0.350,1.476,0.145,91,0.200,96330163.081,0.097,0.000,0.259,0,0,fp
vot,0.169,,,,,91,0.200,96330163.081,0.097,0.167,0.002,0,0,fn
tt,-0.950,"[-1.267, -0.633]",0.317,-5.979,0.000,91,0.250,110269463.638,0.106,-1.000,0.050,0,0,fn
c,-5.206,"[-6.89, -3.522]",1.684,-6.171,0.000,91,0.250,110269463.638,0.106,-6.000,0.794,0,0,fn
s,-2.765,"[-3.632, -1.898]",0.867,-6.369,0.000,91,0.250,110269463.638,0.106,-3.000,0.235,0,0,fn
k0,-0.241,"[-0.778, 0.296]",0.537,-0.897,0.373,91,0.250,110269463.638,0.106,0.000,-0.241,0,0,fp
k1,0.065,"[-0.342, 0.472]",0.407,0.318,0.751,91,0.250,110269463.638,0.106,0.000,0.065,0,0,fp
k2,-0.125,"[-0.436, 0.186]",0.311,-0.802,0.425,91,0.250,110269463.638,0.106,0.000,-0.125,0,0,fp
k3,-0.137,"[-0.461, 0.186]",0.323,-0.847,0.400,91,0.250,110269463.638,0.106,0.000,-0.137,0,0,fp
k4,0.087,"[-0.231, 0.404]",0.317,0.545,0.588,91,0.250,110269463.638,0.106,0.000,0.087,0,0,fp
k5,0.150,"[-0.188, 0.487]",0.337,0.886,0.379,91,0.250,110269463.638,0.106,0.000,0.150,0,0,fp
vot,0.182,,,,,91,0.250,110269463.638,0.106,0.167,0.016,0,0,fn
