stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,96.841,2.023,0.000,0,9,3001865809.010,214290017.281,76
refined,354.960,2.023,0.000,0,9,3001865809.010,61663846.066,76
