stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.807,-7.931,-1.363,-0.411,1.068,1.279,-1.149,-0.248,-0.805,2222279424.304,1584,0,0,0.102
norefined,2,-1.287,-7.873,-1.433,-0.417,1.016,1.253,-1.189,-0.217,-0.736,2048924106.256,1584,0,0,0.163
norefined,3,-0.894,-7.907,-1.670,-0.423,0.971,1.075,-1.245,-0.225,-0.701,2087493656.873,1584,0,0,0.113
norefined,4,-1.376,-7.839,-1.731,-0.421,0.921,1.061,-1.277,-0.189,-0.635,1982184099.917,1584,0,0,0.176
norefined,5,-0.946,-7.870,-1.945,-0.430,0.891,0.933,-1.291,-0.200,-0.616,2004700250.306,1584,0,0,0.120
norefined,6,-1.430,-7.796,-1.997,-0.424,0.844,0.931,-1.312,-0.161,-0.555,1934542235.249,1584,0,0,0.183
norefined,7,-0.983,-7.825,-2.193,-0.438,0.828,0.833,-1.294,-0.180,-0.534,1944742980.571,1584,0,0,0.126
norefined,8,-1.466,-7.744,-2.246,-0.429,0.786,0.836,-1.305,-0.138,-0.477,1894981978.715,1584,0,0,0.189
norefined,9,-1.010,-7.774,-2.421,-0.449,0.778,0.753,-1.269,-0.165,-0.454,1896863417.896,1584,0,0,0.130
norefined,10,-1.493,-7.688,-2.475,-0.437,0.741,0.759,-1.269,-0.123,-0.398,1859213532.571,1584,0,0,0.194
refined,11,-1.493,-7.688,-2.475,-0.437,0.741,0.759,-1.269,-0.123,-0.398,1859213532.571,1584,0,0,0.194
refined,12,0.749,3.817,-0.020,-0.171,-2.281,-1.967,2.593,0.919,1.725,10468956275.635,1584,0,0,0.196
refined,13,-3.098,-16.458,-1.219,1.738,8.992,8.089,-8.856,-1.862,-5.125,3224495549.635,1584,0,0,0.188
refined,14,2.017,3.923,-2.749,-6.482,-5.234,-8.900,4.341,6.092,4.966,11365664847.163,1584,0,0,0.514
refined,15,-10.602,-19.766,12.962,34.729,21.835,40.256,-18.788,-28.959,-23.210,8475689941.271,1584,0,0,0.536
refined,16,125.106,216.326,-203.790,-447.899,-222.693,-499.564,208.320,418.782,290.183,11502845621.177,1584,0,0,0.578
refined,17,-401.151,-2672.935,2650.395,22.028,-1630.734,-877.725,1878.491,1549.441,556.029,11780247236.326,1584,0,0,0.150
refined,18,2050.557,4702.576,-11963.082,-14938.843,-7095.404,-17422.959,7730.055,15529.264,7245.392,9590587855.506,1584,0,0,0.436
refined,19,-4306.989,5393.350,-12235.484,-16231.407,-8396.722,-15477.253,6556.487,16182.057,8735.130,6660512054.907,1584,0,0,-0.799
refined,20,-4306.989,5393.350,-12235.484,-16231.407,-8396.722,-15477.253,6556.487,16182.057,8735.130,6660512054.907,1584,0,0,-0.799
