stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,65.582,1.765,0.000,57,0,9,2090600394.822,157227812.046
refined,236.829,1.765,0.000,57,0,9,2090600394.822,46043025.959
