stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,39.469,1.857,0.000,38,0,9,1512227827.743,114140026.461
refined,176.747,1.857,0.000,38,0,9,1512227827.743,27075422.203
