stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.663,-4.679,-1.397,0.860,-1.498,0.526,0.598,0.968,1.015,1313247732.827,0.569
norefined,2,-2.239,-4.843,-1.531,0.867,-1.534,0.431,0.626,0.852,1.026,996772526.366,0.462
norefined,3,-1.800,-4.991,-1.683,0.867,-1.538,0.357,0.636,0.770,1.014,617958133.590,0.361
norefined,4,-1.347,-5.119,-1.813,0.875,-1.547,0.308,0.622,0.688,0.971,309424965.563,0.263
norefined,5,-0.913,-5.241,-1.879,0.839,-1.551,0.353,0.485,0.575,0.881,238322590.012,0.174
norefined,6,-1.291,-5.235,-1.878,0.739,-1.536,0.358,0.218,0.446,0.787,215136335.201,0.247
norefined,7,-0.831,-5.330,-1.950,0.723,-1.529,0.407,0.115,0.361,0.725,153483309.840,0.156
norefined,8,-1.255,-5.313,-1.916,0.650,-1.486,0.410,-0.104,0.263,0.657,158995018.881,0.236
norefined,9,-0.782,-5.399,-1.994,0.643,-1.474,0.454,-0.176,0.207,0.610,114140026.461,0.145
norefined,10,-1.240,-5.372,-1.943,0.591,-1.418,0.444,-0.333,0.141,0.566,132618705.174,0.231
refined,11,-0.782,-5.399,-1.994,0.643,-1.474,0.454,-0.176,0.207,0.610,114140026.461,0.145
refined,12,-0.961,-6.123,-2.806,0.226,-0.014,0.380,-0.769,-0.257,0.480,28220070.499,0.157
refined,13,-1.025,-6.453,-2.968,0.294,0.053,0.563,-0.710,-0.430,0.496,27097027.824,0.159
refined,14,-1.034,-6.512,-2.985,0.324,0.016,0.557,-0.736,-0.428,0.503,27076522.727,0.159
refined,15,-1.037,-6.531,-2.993,0.334,0.013,0.559,-0.739,-0.432,0.504,27075504.262,0.159
refined,16,-1.038,-6.537,-2.996,0.336,0.012,0.559,-0.741,-0.433,0.505,27075428.662,0.159
refined,17,-1.038,-6.538,-2.996,0.337,0.012,0.559,-0.741,-0.433,0.505,27075422.715,0.159
refined,18,-1.038,-6.539,-2.996,0.337,0.011,0.559,-0.741,-0.433,0.505,27075422.243,0.159
refined,19,-1.038,-6.539,-2.996,0.337,0.011,0.559,-0.741,-0.433,0.505,27075422.205,0.159
refined,20,-1.038,-6.539,-2.996,0.337,0.011,0.559,-0.741,-0.433,0.505,27075422.202,0.159
