stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,11.363,2.347,0.000,19,0,9,392248550.149,34938175.515
refined,28.901,2.347,0.000,19,0,9,392248550.149,14522077.278
