attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.403,"[-2.154, -0.653]",0.750,-3.733,0.000,85,0.150,87828057.370,0.096,-1.000,-0.403,0,0,fn
c,-8.028,"[-12.256, -3.8]",4.228,-3.790,0.000,85,0.150,87828057.370,0.096,-6.000,-2.028,0,0,fn
s,-4.224,"[-6.279, -2.169]",2.055,-4.104,0.000,85,0.150,87828057.370,0.096,-3.000,-1.224,0,0,fn
k0,-0.148,"[-0.869, 0.574]",0.721,-0.409,0.684,85,0.150,87828057.370,0.096,0.000,-0.148,0,0,fp
k1,0.497,"[-0.408, 1.402]",0.905,1.097,0.277,85,0.150,87828057.370,0.096,0.000,0.497,0,0,fp
k2,-0.285,"[-0.985, 0.415]",0.700,-0.812,0.420,85,0.150,87828057.370,0.096,0.000,-0.285,0,0,fp
k3,-0.474,"[-1.028, 0.081]",0.555,-1.704,0.093,85,0.150,87828057.370,0.096,0.000,-0.474,0,1,fp
k4,-0.406,"[-1.522, 0.71]",1.116,-0.727,0.470,85,0.150,87828057.370,0.096,0.000,-0.406,0,0,fp
k5,0.409,"[-0.724, 1.541]",1.132,0.720,0.474,85,0.150,87828057.370,0.096,0.000,0.409,0,0,fp
vot,0.175,,,,,85,0.150,87828057.370,0.096,0.167,0.008,0,0,fn
tt,-1.230,"[-1.966, -0.495]",0.736,-3.338,0.001,85,0.200,126924481.601,0.115,-1.000,-0.230,0,0,fn
c,-7.853,"[-12.157, -3.549]",4.304,-3.642,0.001,85,0.200,126924481.601,0.115,-6.000,-1.853,0,0,fn
s,-3.554,"[-5.434, -1.675]",1.879,-3.776,0.000,85,0.200,126924481.601,0.115,-3.000,-0.554,0,0,fn
k0,0.492,"[-0.371, 1.355]",0.863,1.139,0.259,85,0.200,126924481.601,0.115,0.000,0.492,0,0,fp
k1,0.119,"[-0.873, 1.112]",0.992,0.239,0.812,85,0.200,126924481.601,0.115,0.000,0.119,0,0,fp
k2,-0.327,"[-1.203, 0.548]",0.875,-0.746,0.458,85,0.200,126924481.601,0.115,0.000,-0.327,0,0,fp
k3,0.744,"[-0.02, 1.508]",0.764,1.944,0.056,85,0.200,126924481.601,0.115,0.000,0.744,0,1,fp
k4,0.321,"[-0.859, 1.5]",1.180,0.542,0.589,85,0.200,126924481.601,0.115,0.000,0.321,0,0,fp
k5,-0.922,"[-2.091, 0.247]",1.169,-1.575,0.120,85,0.200,126924481.601,0.115,0.000,-0.922,0,0,fp
vot,0.157,,,,,85,0.200,126924481.601,0.115,0.167,-0.010,0,0,fn
tt,-1.061,"[-1.518, -0.605]",0.456,-4.640,0.000,85,0.250,86600003.913,0.094,-1.000,-0.061,0,0,fn
c,-6.057,"[-8.474, -3.639]",2.418,-5.001,0.000,85,0.250,86600003.913,0.094,-6.000,-0.057,0,0,fn
s,-2.972,"[-4.101, -1.843]",1.129,-5.255,0.000,85,0.250,86600003.913,0.094,-3.000,0.028,0,0,fn
k0,0.110,"[-0.5, 0.721]",0.611,0.361,0.719,85,0.250,86600003.913,0.094,0.000,0.110,0,0,fp
k1,0.294,"[-0.412, 1.0]",0.706,0.831,0.409,85,0.250,86600003.913,0.094,0.000,0.294,0,0,fp
k2,-0.436,"[-1.05, 0.178]",0.614,-1.418,0.161,85,0.250,86600003.913,0.094,0.000,-0.436,0,0,fp
k3,-0.152,"[-0.603, 0.299]",0.451,-0.673,0.504,85,0.250,86600003.913,0.094,0.000,-0.152,0,0,fp
k4,0.260,"[-0.602, 1.122]",0.862,0.602,0.549,85,0.250,86600003.913,0.094,0.000,0.260,0,0,fp
k5,-0.101,"[-0.871, 0.668]",0.769,-0.263,0.793,85,0.250,86600003.913,0.094,0.000,-0.101,0,0,fp
vot,0.175,,,,,85,0.250,86600003.913,0.094,0.167,0.009,0,0,fn
