stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,74.196,2.023,0.000,76,0,9,2688539326.793,245156289.913
refined,223.672,2.023,0.000,76,0,9,2688539326.793,86600003.913
